OBJECTID,globe_OBJECTID,name_cn,globe_中文名,globe_Shape_Leng,gb_yq_20211007xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,1,中国,中国,260.042064225,223,中国,124954,34,5693,0,260.04206422474147,965.6285542020123
2,2,中非,中非,39.123866083,222,中非,11401,10,100,0,39.123866083048675,51.868558185838594
3,3,智利,智利,206.217212065,221,智利,1658444,695,37512,6,206.21721206455453,76.94303951148807
4,4,直布罗陀,直布罗陀,0.0138837797373,220,直布罗陀,5597,7,97,0,0.013883779737236826,6.97538115385218e-06
5,5,乍得,乍得,50.1882839726,219,乍得,5053,2,174,0,50.18828397262675,107.57261660981044
6,6,泽西岛,泽西岛,0.468045681608,218,泽西岛,10117,34,78,0,0.46804568160716375,0.010293215375969375
7,7,赞比亚,赞比亚,44.992230033,217,赞比亚,209248,49,3652,2,44.99223003303926,63.45705186734683
8,8,越南,越南,51.129595842,216,越南,822687,4363,20098,119,51.129595842029055,28.049825586585218
9,9,约旦,约旦,16.4457345707,215,约旦,829888,1316,10774,12,16.44573457072095,8.174769097572026
10,10,英国,英国,79.9903954046,214,英国,8006664,38675,137295,143,79.99039540456778,32.91943771179002
11,11,印度尼西亚,印度尼西亚,332.897939671,213,印度尼西亚,4224487,1393,142494,81,332.89793967106874,150.2324304884168
12,12,印度,印度,131.090658474,212,印度,33894312,22431,449856,318,131.09065847419012,259.72588140084724
13,13,意大利,意大利,62.4436001036,211,意大利,4689341,3232,131157,39,62.44360010363238,33.478741916560494
14,14,以色列,以色列,8.29726235548,210,以色列,1299370,2369,7867,7,8.297262355484154,2.635821759653052
15,15,伊朗,伊朗,68.4016474288,209,伊朗,5662458,10497,121779,216,68.40164742880594,155.27545671985794
16,16,伊拉克,伊拉克,30.6606649068,208,伊拉克,2016623,2519,22440,20,30.660664906794203,41.78992464134522
17,17,也门,也门,33.5004417997,207,也门,9271,37,1763,15,33.50044179970094,35.874965221221984
18,18,亚美尼亚,亚美尼亚,9.90400007386,206,亚美尼亚,268672,1309,5466,26,9.904000073855808,3.665524679494105
19,19,牙买加,牙买加,4.82798122279,205,牙买加,85261,98,1943,7,4.827981222792307,0.8247678758169106
20,20,叙利亚,叙利亚,20.6286198894,204,叙利亚,35898,289,2306,9,20.628619889358337,18.555305741023673
21,21,匈牙利,匈牙利,17.8172786283,203,匈牙利,826636,837,30259,6,17.81727862828512,10.96767898880457
22,22,新西兰,新西兰,58.3041653664,202,新西兰,4122,31,27,0,58.304165366366284,29.63120638720386
23,23,新喀里多尼亚,新喀里多尼亚,0.315384694174,201,新喀里多尼亚,8656,150,177,12,0.3153846941739794,0.0043535203997104345
24,24,新加坡,新加坡,1.95533073363,200,新加坡,113381,3577,133,3,1.9553307336349242,0.2523737098666097
25,25,希腊,希腊,58.4703424345,199,希腊,668811,2294,15012,21,58.47034243451138,12.923495647177484
26,27,西班牙,西班牙,55.1188411759,198,西班牙,4969503,965,86678,4,55.118841175901764,54.280343511511816
27,28,乌兹别克斯坦,乌兹别克斯坦,60.5666233837,197,乌兹别克斯坦,176964,487,1260,5,60.5666233837278,45.83407503762229
28,29,乌拉圭,乌拉圭,16.9417479676,196,乌拉圭,389363,103,6059,1,16.941747967566673,17.708958502391088
29,30,乌克兰,乌克兰,63.0581799997,195,乌克兰,2497643,15125,57840,314,63.05817999968692,73.69212728191064
30,31,乌干达,乌干达,19.6610128947,194,乌干达,124254,64,3170,5,19.661012894744616,18.979199764248577
31,32,文莱,文莱,4.61752042414,193,文莱,8150,106,39,1,4.61752042414165,0.4896262132202988
32,33,委内瑞拉,委内瑞拉,58.5555637342,192,委内瑞拉,376311,1452,4539,13,58.55556373422501,75.57584372702944
33,34,维尔京群岛,维尔京群岛,1.38853153158,191,维尔京群岛,2725,7,37,0,1.3885315315819444,0.020042683177038677
34,35,危地马拉,危地马拉,15.3555100892,190,危地马拉,569440,0,13794,0,15.355510089228543,9.31605558714351
35,36,瓦努阿图,瓦努阿图,11.851157107,189,瓦努阿图,3,0,0,0,11.851157106954787,0.5959110387382458
36,230,瓦利斯群岛和富图纳群岛,瓦利斯群岛和富图纳群岛,0.545708928193,188,瓦利斯群岛和富图纳群岛,454,0,7,0,0.5457089281929385,0.008047407074154939
37,38,土耳其,土耳其,67.6334797887,187,土耳其,7327317,30438,65373,236,67.63347978872251,82.29688605646851
38,40,突尼斯,突尼斯,22.4586960373,186,突尼斯,709001,213,24971,5,22.458696037337344,15.988278012532524
39,41,特立尼达和多巴哥,特立尼达和多巴哥,3.68062958695,185,特立尼达和多巴哥,51605,218,1516,8,3.680629586951003,0.4137188520633441
40,42,特克斯和凯科斯群岛,特克斯和凯科斯群岛,0.169079412401,184,特克斯和凯科斯群岛,2875,7,23,0,0.16907941240058638,0.0007785022642414073
41,44,坦桑尼亚,坦桑尼亚,42.0778900303,183,坦桑尼亚,25957,0,723,0,42.077890030347234,78.86090528003723
42,45,泰国,泰国,57.3460162138,182,泰国,1678297,11200,17418,113,57.346016213812554,43.62243168362355
43,46,塔吉克斯坦,塔吉克斯坦,28.0465573748,181,塔吉克斯坦,17484,0,125,0,28.046557374771083,14.28718752053117
44,47,索马里,索马里,48.1340930743,180,索马里,20900,323,1152,15,48.13409307429269,51.98141783234195
45,48,所罗门群岛,所罗门群岛,21.6451145093,179,所罗门群岛,20,0,0,0,21.645114509328284,1.6972362079395185
46,49,苏里南,苏里南,14.8467590956,178,苏里南,43079,363,927,8,14.84675909558034,11.428348254921412
47,50,苏丹,苏丹,63.3509706078,177,苏丹,38670,5,2876,0,63.35097060783581,158.0466263581876
48,51,斯威士兰,斯威士兰,4.59839442134,176,斯威士兰,46193,41,1226,0,4.598394421340223,1.3598776196135145
49,52,斯洛文尼亚,斯洛文尼亚,8.24158410335,175,斯洛文尼亚,298274,1208,4913,0,8.241584103350847,2.260139332641655
50,53,斯洛伐克,斯洛伐克,12.8173863889,174,斯洛伐克,420924,1451,12705,8,12.817386388913786,6.015673484608724
51,54,斯里兰卡,斯里兰卡,10.8235668187,173,斯里兰卡,522778,0,13185,0,10.823566818714909,5.654757879000185
52,55,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,0.529268597611,172,圣文森特和格林纳丁斯,3866,90,33,0,0.5292685976113046,0.013676869382214626
53,56,圣皮埃尔和密克隆,圣皮埃尔和密克隆,0.675331602379,171,圣皮埃尔和密克隆,32,0,0,0,0.6753316023787348,0.011671034933062678
54,57,圣马力诺,圣马力诺,1.13151506019,170,圣马力诺,5464,4,91,0,1.1315150601924215,0.05342853514833507
55,58,圣马丁,圣马丁,0.151591647442,169,圣马丁,8174,13,104,0,0.15159164744197645,0.0008890849820772644
56,59,圣卢西亚,圣卢西亚,0.770944229697,168,圣卢西亚,11727,18,215,6,0.7709442296968367,0.028303511668229614
57,60,圣基茨和尼维斯,圣基茨和尼维斯,0.796282006544,167,圣基茨和尼维斯,2073,36,16,3,0.7962820065434348,0.016710142022501075
58,62,圣多美和普林西比,圣多美和普林西比,0.601046113277,166,圣多美和普林西比,3584,20,55,0,0.6010461132765041,0.021451675002790604
59,63,圣巴托洛缪岛,圣巴托洛缪岛,0.0261080624106,165,圣巴托洛缪岛,1649,0,4,0,0.0261080624106342,2.9894488642148075e-05
60,64,沙特阿拉伯,沙特阿拉伯,65.9443738352,164,沙特阿拉伯,547402,45,8732,2,65.94437383515957,175.59795618430664
61,65,塞舌尔,塞舌尔,0.47403554337,163,塞舌尔,21705,79,112,0,0.4740355433699547,0.00899665529781399
62,66,塞浦路斯,塞浦路斯,5.70454638202,162,塞浦路斯,120861,100,557,1,5.7045463820209115,0.9150667581822769
63,67,塞内加尔,塞内加尔,24.6871962052,161,塞内加尔,73816,10,1862,2,24.687196205215827,15.868518139954155
64,68,塞拉利昂,塞拉利昂,12.6043577337,160,塞拉利昂,6396,0,121,0,12.604357733705958,5.919323523956169
65,69,塞尔维亚,塞尔维亚,16.158105262,159,塞尔维亚,981329,7150,8531,50,16.158105261964824,9.776125219837315
66,70,萨摩亚,萨摩亚,2.57134096919,158,萨摩亚,1,0,0,0,2.5713409691851385,0.146305169069401
67,71,萨尔瓦多,萨尔瓦多,5.90355253893,157,萨尔瓦多,107335,2987,3327,15,5.9035525389313515,1.8024637233044065
68,72,瑞士,瑞士,11.567842828,156,瑞士,842765,2,10673,0,11.567842828022984,5.104879920475219
69,73,瑞典,瑞典,64.6263187198,155,瑞典,1156248,733,14889,0,64.62631871977895,77.22779649392618
70,74,日本,日本,104.789799202,154,日本,1707752,1077,17819,30,104.78979920248702,38.62456043847649
71,75,其他,其他,0.437487833525,153,其他,764,0,13,0,0.4374878335248156,0.011018707466889153
72,76,葡萄牙,葡萄牙,22.3887576553,152,葡萄牙,1072537,500,18008,4,22.388757655282383,9.403946300113345
73,232,帕劳,帕劳,2.64263224392,151,帕劳,5,0,0,0,2.6426322439242145,0.06833724527268137
74,77,挪威,挪威,267.899429816,150,挪威,192077,205,871,1,267.8994298156042,81.57468541459626
75,78,尼日利亚,尼日利亚,41.7821769131,149,尼日利亚,206561,0,2731,0,41.78217691309874,76.66049680286469
76,79,尼日尔,尼日尔,48.7049226451,148,尼日尔,6065,8,204,0,48.70492264514461,99.739093443444
