OBJECTID,globe_中文名,name_cn,gb_yq_20200323xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
25,保加利亚,保加利亚,31,保加利亚,185,22,3,0,18.486250579841048,12.036351750300607
26,贝宁,贝宁,30,贝宁,2,0,0,0,17.007586183265026,10.201565074342176
27,比利时,比利时,32,比利时,3401,586,75,8,9.590603160642818,3.8561271050731585
28,冰岛,冰岛,34,冰岛,568,95,1,0,44.847522370830106,19.530864421033492
29,波多黎各,波多黎各,35,波多黎各,23,2,1,0,4.370298525952583,0.7359221104986653
30,波兰,波兰,37,波兰,634,98,7,2,29.423172375593367,41.04475511016577
31,玻利维亚,玻利维亚,38,玻利维亚,24,5,0,0,49.648701517101635,90.23410133435924
32,不丹,不丹,39,不丹,2,0,0,0,8.209429426612896,3.265604484775075
33,布基纳法索,布基纳法索,40,布基纳法索,75,3,3,0,24.998218258751336,22.92749673022636
34,赤道几内亚,赤道几内亚,41,赤道几内亚,6,0,0,0,8.117197849601027,2.4481406002445376
35,丹麦,丹麦,42,丹麦,1395,69,13,0,26.661887386371166,6.24551876266293
36,德国,德国,43,德国,24774,3311,94,27,43.899459389523734,46.496000691781006
37,东帝汶,东帝汶,44,东帝汶,1,0,0,0,6.727455188594198,1.2596039661908156
38,多哥,多哥,45,多哥,16,1,0,0,12.905585097384508,4.596587935937527
39,多米尼加,多米尼加,46,多米尼加,72,0,2,0,11.055731619200202,4.114215997556154
40,俄罗斯,俄罗斯,47,俄罗斯,438,132,0,0,1086.6226050090904,2913.4201356909866
41,厄瓜多尔,厄瓜多尔,48,厄瓜多尔,532,26,7,0,31.184868452122494,20.283979588690894
42,厄立特里亚,厄立特里亚,49,厄立特里亚,1,0,0,0,22.071733292904415,10.373414452655537
43,法国,法国,50,法国,15821,1525,674,112,65.84948177344266,66.25266750373707
44,法属圭亚那,法属圭亚那,53,法属圭亚那,18,3,0,0,12.489485824908574,7.400661348997434
45,梵蒂冈,梵蒂冈,54,梵蒂冈,1,0,0,0,0.7842750336300661,0.014991910040506387
46,菲律宾,菲律宾,55,菲律宾,380,73,25,6,104.06761462124311,23.03913329305567
47,斐济,斐济,56,斐济,2,0,0,0,10.038326159203173,1.3592394278714621
48,芬兰,芬兰,57,芬兰,626,105,1,0,54.27434433195834,62.15277280808904
49,佛得角,佛得角,58,佛得角,3,0,0,0,5.28072962671278,0.10443916008448687
50,冈比亚,冈比亚,61,冈比亚,1,0,0,0,6.839600022087903,0.9524190650590083
51,刚果（布）,刚果（布）,59,刚果（布）,4,0,0,0,33.95356808269201,26.898727715137518
52,刚果（金）,刚果（金）,60,刚果（金）,30,7,2,1,76.61868841342908,190.0706197243542
53,哥伦比亚,哥伦比亚,62,哥伦比亚,196,0,2,2,61.59567021749172,92.59563807972012
54,哥斯达黎加,哥斯达黎加,63,哥斯达黎加,117,4,2,0,12.5587484329418,4.506711944937891
55,格林纳达,格林纳达,64,格林纳达,1,1,0,0,0.5389204410902086,0.011831310053282345
56,格陵兰,格陵兰,65,格陵兰,2,0,0,0,524.1608440928724,671.69119717424
57,格鲁吉亚,格鲁吉亚,66,格鲁吉亚,54,5,0,0,15.20674687353579,7.632983375562627
58,古巴,古巴,68,古巴,16,0,1,0,31.39364180663001,9.419455764334339
59,瓜德罗普,瓜德罗普,69,瓜德罗普,56,5,0,0,0.8915983816403168,0.04435794730802925
60,关岛,关岛,70,关岛,27,12,1,1,0.9921547949026102,0.057939969908538
61,圭亚那,圭亚那,71,圭亚那,5,0,1,0,23.471985101083078,16.922442814384237
62,哈萨克斯坦,哈萨克斯坦,72,哈萨克斯坦,60,4,0,0,134.03289397384557,323.84800501333945
63,海地,海地,73,海地,2,0,0,0,10.742145566003723,2.2668577654258373
64,韩国,韩国,74,韩国,8961,64,111,7,17.98289336983087,9.888493694113702
65,阿鲁巴,阿鲁巴,6,阿鲁巴,8,3,0,0,0.5011279974658756,0.005806866656265818
66,库拉索,库拉索,95,库拉索,3,0,1,0,1.0267602865036105,0.018749631827507413
67,黑山,黑山,76,黑山,21,7,0,0,5.5204601865777025,1.3685671163827444
68,洪都拉斯,洪都拉斯,77,洪都拉斯,26,2,0,0,15.959010772843044,9.467039963324687
69,吉布提,吉布提,78,吉布提,1,0,0,0,7.321132164427671,1.9696939954665187
70,吉尔吉斯斯坦,吉尔吉斯斯坦,79,吉尔吉斯斯坦,14,0,0,0,30.688005248496406,19.771808082609148
71,几内亚,几内亚,83,几内亚,2,0,0,0,26.23962135605981,21.418330695591816
72,加拿大,加拿大,80,加拿大,1384,336,19,6,1539.468150466872,1671.6081244929162
73,加纳,加纳,81,加纳,24,5,0,0,20.85129287889863,20.099997197909595
74,加蓬,加蓬,82,加蓬,6,3,1,0,27.0405892544518,20.540080925034847
75,柬埔寨,柬埔寨,84,柬埔寨,84,31,0,0,18.63402528346828,15.451451733370222
76,捷克,捷克,85,捷克,1165,170,1,1,15.818643910981182,9.585600844794435
77,津巴布韦,津巴布韦,86,津巴布韦,2,0,0,0,24.014565161190962,33.489217774594756
78,喀麦隆,喀麦隆,88,喀麦隆,40,13,0,0,38.62394925249105,38.73945937697286
79,卡塔尔,卡塔尔,87,卡塔尔,494,24,0,0,4.7873525990949535,1.1415420848891193
80,开曼群岛,开曼群岛,89,开曼群岛,3,0,1,0,0.7550701551738679,0.018478842263955558
81,科特迪瓦,科特迪瓦,90,科特迪瓦,25,16,0,0,27.200269676136642,26.51686093435276
82,科威特,科威特,91,科威特,189,13,0,0,7.773666661161529,1.8230353152445502
83,克罗地亚,克罗地亚,93,克罗地亚,235,29,1,0,27.832937848644814,6.697720489730894
84,肯尼亚,肯尼亚,94,肯尼亚,15,8,0,0,32.64453207718531,46.05800391098552
85,拉脱维亚,拉脱维亚,96,拉脱维亚,139,15,0,0,17.674475146876787,8.498445404999151
86,黎巴嫩,黎巴嫩,97,黎巴嫩,248,42,4,0,4.3968577364534935,0.9857291017588082
87,立陶宛,立陶宛,99,立陶宛,143,38,1,0,13.70673626173672,9.209607774088758
88,利比里亚,利比里亚,98,利比里亚,3,0,0,0,13.951479545146258,7.8579063602181005
89,列支敦士登,列支敦士登,100,列支敦士登,46,10,0,0,0.5537338509349466,0.014136864978603553
90,留尼汪,留尼汪,101,留尼汪,64,17,0,0,1.7500307292354234,0.173901524911532
91,卢森堡,卢森堡,102,卢森堡,798,128,8,0,2.225166435247802,0.33199722996221875
92,卢旺达,卢旺达,103,卢旺达,17,0,0,0,6.096449092656216,2.1025448251222034
93,罗马尼亚,罗马尼亚,104,罗马尼亚,433,66,2,2,26.454777954956725,26.917526584737633
94,马达加斯加,马达加斯加,105,马达加斯加,12,9,0,0,40.419938104760654,49.63370971962616
95,马来西亚,马来西亚,109,马来西亚,1306,123,10,7,49.83001741353569,26.721544235033527
96,北马其顿,北马其顿,28,北马其顿,114,29,1,1,7.2354519205800685,3.017952795752632
97,毛里求斯,毛里求斯,112,毛里求斯,12,0,0,0,1.3969938726654902,0.11273432997090928
98,毛里塔尼亚,毛里塔尼亚,113,毛里塔尼亚,2,0,0,0,51.12697975701829,92.62167488315926
99,美国,美国,114,美国,31573,16354,402,201,527.3581157276379,1112.9050036308156
100,蒙古,蒙古,116,蒙古,10,0,0,0,79.92807842067936,185.73206105499986
101,孟加拉国,孟加拉国,118,孟加拉国,27,3,2,0,28.416094170389727,11.668103308515434
102,秘鲁,秘鲁,33,秘鲁,318,0,2,0,63.8239657232155,107.39829219089364
103,摩尔多瓦,摩尔多瓦,119,摩尔多瓦,94,14,1,0,9.976920803980223,3.8970990094261504
104,摩洛哥,摩洛哥,120,摩洛哥,115,29,4,1,35.673396061731864,39.0925831357494
105,摩纳哥,摩纳哥,121,摩纳哥,23,5,0,0,0.8523161152170328,0.027462250009287616
106,莫桑比克,莫桑比克,122,莫桑比克,1,1,0,0,61.297781375557676,63.82014500330873
107,墨西哥,墨西哥,123,墨西哥,251,87,2,1,131.3586095527125,173.73554611987979
108,纳米比亚,纳米比亚,124,纳米比亚,3,0,0,0,48.78547843601829,73.37887132917369
109,南非,南非,125,南非,274,34,0,0,67.18513901699947,116.54854257558914
110,尼泊尔,尼泊尔,127,尼泊尔,1,0,0,0,20.23630907856112,13.060309627616824
111,尼加拉瓜,尼加拉瓜,126,尼加拉瓜,2,0,0,0,15.025294999017735,10.71392260755255
112,尼日尔,尼日尔,128,尼日尔,1,0,0,0,48.70492264514461,99.739093443444
113,尼日利亚,尼日利亚,129,尼日利亚,22,0,0,0,41.78217691309874,76.66049680286469
114,挪威,挪威,130,挪威,2132,206,7,0,267.8994298156042,81.57468541459626
115,葡萄牙,葡萄牙,131,葡萄牙,1600,320,14,2,22.388757655282383,9.403946300113345
116,日本,日本,133,日本,1089,43,41,5,104.78979920248702,38.62456043847649
117,瑞典,瑞典,134,瑞典,1906,160,21,1,64.62631871977895,77.22779649392618
118,瑞士,瑞士,135,瑞士,6971,894,60,4,11.567842828022984,5.104879920475219
119,萨尔瓦多,萨尔瓦多,136,萨尔瓦多,1,0,0,0,5.9035525389313515,1.8024637233044065
120,塞尔维亚,塞尔维亚,137,塞尔维亚,188,39,0,0,16.158105261964824,9.776125219837315
121,塞内加尔,塞内加尔,138,塞内加尔,67,11,0,0,24.687196205215827,15.868518139954155
122,塞浦路斯,塞浦路斯,139,塞浦路斯,95,11,0,0,5.7045463820209115,0.9150667581822769
123,沙特阿拉伯,沙特阿拉伯,141,沙特阿拉伯,511,119,0,0,65.94437383515957,175.59795618430664
124,圣马力诺,圣马力诺,145,圣马力诺,151,0,20,0,1.1315150601924215,0.05342853514833507
125,斯里兰卡,斯里兰卡,147,斯里兰卡,82,10,0,0,10.823566818714909,5.654757879000185
126,斯洛伐克,斯洛伐克,148,斯洛伐克,185,7,0,0,12.817386388913786,6.015673484608724
127,斯洛文尼亚,斯洛文尼亚,149,斯洛文尼亚,414,31,1,0,8.241584103350847,2.260139332641655
128,斯威士兰,斯威士兰,150,斯威士兰,4,3,0,0,4.598394421340223,1.3598776196135145
129,苏丹,苏丹,151,苏丹,2,0,1,0,63.35097060783581,158.0466263581876
130,苏里南,苏里南,152,苏里南,2,0,0,0,14.84675909558034,11.428348254921412
131,索马里,索马里,153,索马里,1,0,0,0,48.13409307429269,51.98141783234195
132,泰国,泰国,154,泰国,721,310,1,0,57.346016213812554,43.62243168362355
133,坦桑尼亚,坦桑尼亚,155,坦桑尼亚,12,6,0,0,42.077890030347234,78.86090528003723
134,特立尼达和多巴哥,特立尼达和多巴哥,156,特立尼达和多巴哥,50,41,0,0,3.680629586951003,0.4137188520633441
135,突尼斯,突尼斯,157,突尼斯,75,15,3,2,22.458696037337344,15.988278012532524
136,土耳其,土耳其,158,土耳其,1236,289,30,9,67.63347978872251,82.29688605646851
137,危地马拉,危地马拉,159,危地马拉,18,6,1,0,15.355510089228543,9.31605558714351
138,委内瑞拉,委内瑞拉,160,委内瑞拉,70,34,0,0,58.55556373422501,75.57584372702944
139,文莱,文莱,161,文莱,88,5,0,0,4.61752042414165,0.4896262132202988
140,乌干达,乌干达,162,乌干达,1,0,0,0,19.661012894744616,18.979199764248577
141,乌克兰,乌克兰,163,乌克兰,47,0,3,0,63.05817999968692,73.69212728191064
142,乌拉圭,乌拉圭,164,乌拉圭,135,41,0,0,16.941747967566673,17.708958502391088
143,乌兹别克斯坦,乌兹别克斯坦,165,乌兹别克斯坦,46,13,0,0,60.5666233837278,45.83407503762229
144,西班牙,西班牙,166,西班牙,28572,3646,1720,394,55.118841175901764,54.280343511511816
145,希腊,希腊,167,希腊,624,94,15,2,58.47034243451138,12.923495647177484
146,新加坡,新加坡,168,新加坡,455,23,2,0,1.9553307336349242,0.2523737098666097
147,新喀里多尼亚,新喀里多尼亚,169,新喀里多尼亚,5,1,0,0,0.3153846941739794,0.0043535203997104345
148,新西兰,新西兰,170,新西兰,102,36,0,0,58.304165366366284,29.63120638720386
149,匈牙利,匈牙利,171,匈牙利,167,36,7,3,17.81727862828512,10.96767898880457
150,叙利亚,叙利亚,172,叙利亚,1,1,0,0,20.628619889358337,18.555305741023673
151,牙买加,牙买加,173,牙买加,19,3,1,0,4.827981222792307,0.8247678758169106
152,亚美尼亚,亚美尼亚,174,亚美尼亚,190,30,0,0,9.904000073855808,3.665524679494105
153,伊拉克,伊拉克,175,伊拉克,233,19,20,3,30.660664906794203,41.78992464134522
154,伊朗,伊朗,176,伊朗,21638,1028,1685,129,68.40164742880594,155.27545671985794
155,以色列,以色列,177,以色列,1071,188,1,0,8.297262355484245,2.635821759653155
156,意大利,意大利,178,意大利,59138,5560,5476,649,62.44360010363238,33.478741916560494
157,印度,印度,179,印度,415,132,7,3,131.09065847419012,259.72588140084724
158,印度尼西亚,印度尼西亚,180,印度尼西亚,514,64,48,10,332.89793967106874,150.2324304884168
159,英国,英国,181,英国,5687,669,281,48,79.99039540456747,32.91943771179039
160,约旦,约旦,182,约旦,112,28,0,0,16.44573457072095,8.174769097572026
161,越南,越南,183,越南,113,19,0,0,51.129595842029055,28.049825586585218
162,赞比亚,赞比亚,184,赞比亚,3,1,0,0,44.99223003303926,63.45705186734683
163,乍得,乍得,186,乍得,1,0,0,0,50.18828397262675,107.57261660981044
164,智利,智利,188,智利,632,198,1,0,206.21721206455453,76.94303951148807
165,中非,中非,189,中非,4,1,0,0,39.123866083048675,51.868558185838594
166,中国,中国,190,中国,81747,147,3283,7,260.04206422474147,965.6285542020123
167,其他,其他,132,其他,712,0,7,0,0.4374878337223012,0.011018707453039386
168,被占巴勒斯坦领土,被占巴勒斯坦领土,29,被占巴勒斯坦领土,59,7,0,0,2.9335410717863564,0.16990022406385694
169,波黑,波黑,36,波黑,125,33,1,0,8.895300903470677,3.9014952814945154
170,圣马丁,圣马丁,144,圣马丁,6,1,0,0,0.15159164717977763,0.0008890849768216117
171,直布罗陀,直布罗陀,187,直布罗陀,15,5,0,0,0.013883779104465492,6.97538032364115e-06
172,圣巴托洛缪岛,圣巴托洛缪岛,142,圣巴托洛缪岛,3,0,0,0,0.026108061968111107,2.9894487100654525e-05
173,马提尼克,马提尼克,110,马提尼克,32,0,0,0,1.1220900627897885,0.06328798803366831
174,法罗群岛,法罗群岛,51,法罗群岛,115,23,0,0,0.6757866154412179,0.019108692039151057
175,马耳他,马耳他,108,马耳他,90,17,0,0,0.6356257724797016,0.02285081089681814
176,马尔代夫,马尔代夫,107,马尔代夫,13,0,0,0,4.263072774911731,0.9783650324045342
177,根西,根西,67,根西,17,16,0,0,0.40007693778177467,0.006160076129954475
178,法属波利尼西亚,法属波利尼西亚,52,法属波利尼西亚,17,2,0,0,1.2676477383094853,0.08405644534004428
179,泽西岛,泽西岛,185,泽西岛,15,3,0,0,0.46804568234372024,0.01029321544508937
180,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,146,圣文森特和格林纳丁斯,1,0,0,0,0.529268597618696,0.013676869394688674
181,安提瓜和巴布达,安提瓜和巴布达,15,安提瓜和巴布达,1,0,0,0,0.5246293974916661,0.016659382357320156
182,马约特岛,马约特岛,111,马约特岛,14,3,0,0,0.5941586590987837,0.013146780122935929
183,美属维尔京群岛,美属维尔京群岛,115,美属维尔京群岛,6,0,0,0,0.660072348421674,0.010213949759593633
184,圣卢西亚,圣卢西亚,143,圣卢西亚,2,0,0,0,0.7709442288375159,0.028303511556656634
185,塞舌尔,塞舌尔,140,塞舌尔,7,0,0,0,0.4740355432504909,0.008996655303766232
186,荷兰,荷兰,75,荷兰,4204,573,179,43,16.128406649809563,4.0342437462577285
187,蒙塞拉特岛,蒙塞拉特岛,117,蒙塞拉特岛,1,0,0,0,0.3013145722660937,0.00427556984376005
188,百慕大,百慕大,27,百慕大,2,0,0,0,0.4560482455737721,0.0041720644285479815
189,马恩岛,马恩岛,106,马恩岛,2,0,0,0,0.9719365972677767,0.04656292839406764
