OBJECTID,globe_OBJECTID,name_cn,globe_中文名,globe_Shape_Leng,gb_yq_20220123xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,1,中国,中国,260.042064225,226,中国,137098,246,5700,0,260.04206422474147,965.6285542020123
2,2,中非,中非,39.123866083,225,中非,13509,0,109,0,39.123866083048675,51.868558185838594
3,3,智利,智利,206.217212065,224,智利,1949675,15471,39497,23,206.21721206455453,76.94303951148807
4,4,直布罗陀,直布罗陀,0.0138837797373,223,直布罗陀,11635,118,100,0,0.013883779737236826,6.97538115385218e-06
5,5,乍得,乍得,50.1882839726,222,乍得,6889,0,185,0,50.18828397262675,107.57261660981044
6,6,泽西岛,泽西岛,0.468045681608,221,泽西岛,27591,0,96,0,0.46804568160716375,0.010293215375969375
7,7,赞比亚,赞比亚,44.992230033,220,赞比亚,301203,616,3890,5,44.99223003303926,63.45705186734683
8,8,越南,越南,51.129595842,219,越南,2126444,15707,36596,153,51.129595842029055,28.049825586585218
9,9,约旦,约旦,16.4457345707,218,约旦,1134097,4102,13062,13,16.44573457072095,8.174769097572026
10,10,英国,英国,79.9903954046,217,英国,15784492,75429,153787,297,79.99039540456778,32.91943771179002
11,11,印度尼西亚,印度尼西亚,332.897939671,216,印度尼西亚,4286378,2925,144220,14,332.89793967106874,150.2324304884168
12,12,印度,印度,131.090658474,215,印度,39237264,333533,489409,525,131.09065847419012,259.72588140084724
13,13,意大利,意大利,62.4436001036,214,意大利,9781191,177335,143296,333,62.44360010363238,33.478741916560494
14,14,以色列,以色列,8.29726235548,213,以色列,2302738,66965,8438,20,8.297262355484154,2.635821759653052
15,15,伊朗,伊朗,68.4016474288,212,伊朗,6245346,3503,132202,30,68.40164742880594,155.27545671985794
16,16,伊拉克,伊拉克,30.6606649068,211,伊拉克,2149306,4884,24283,6,30.660664906794203,41.78992464134522
17,17,也门,也门,33.5004417997,210,也门,10585,0,1995,0,33.50044179970094,35.874965221221984
18,18,亚美尼亚,亚美尼亚,9.90400007386,209,亚美尼亚,351711,814,8028,2,9.904000073855808,3.665524679494105
19,19,牙买加,牙买加,4.82798122279,208,牙买加,118727,1010,2572,4,4.827981222792307,0.8247678758169106
20,20,叙利亚,叙利亚,20.6286198894,207,叙利亚,50943,41,2965,3,20.628619889358337,18.555305741023673
21,21,匈牙利,匈牙利,17.8172786283,206,匈牙利,1401457,0,40822,0,17.81727862828512,10.96767898880457
22,22,新西兰,新西兰,58.3041653664,205,新西兰,15175,71,52,0,58.304165366366284,29.63120638720386
23,23,新喀里多尼亚,新喀里多尼亚,0.315384694174,204,新喀里多尼亚,15331,0,282,0,0.3153846941739794,0.0043535203997104345
24,24,新加坡,新加坡,1.95533073363,203,新加坡,310276,2463,847,1,1.9553307336349242,0.2523737098666097
25,25,希腊,希腊,58.4703424345,202,希腊,1781203,18333,22549,73,58.47034243451138,12.923495647177484
26,27,西班牙,西班牙,55.1188411759,201,西班牙,8834364,0,91599,0,55.118841175901764,54.280343511511816
27,28,乌兹别克斯坦,乌兹别克斯坦,60.5666233837,200,乌兹别克斯坦,213767,1478,1540,4,60.5666233837278,45.83407503762229
28,29,乌拉圭,乌拉圭,16.9417479676,199,乌拉圭,569037,12874,6284,12,16.941747967566673,17.708958502391088
29,30,乌克兰,乌克兰,63.0581799997,198,乌克兰,3857455,15444,99215,86,63.05817999968692,73.69212728191064
30,31,乌干达,乌干达,19.6610128947,197,乌干达,160419,612,3479,16,19.661012894744616,18.979199764248577
31,32,文莱,文莱,4.61752042414,196,文莱,16084,18,59,0,4.61752042414165,0.4896262132202988
32,33,委内瑞拉,委内瑞拉,58.5555637342,195,委内瑞拉,465463,2318,5399,4,58.55556373422501,75.57584372702944
33,34,维尔京群岛,维尔京群岛,1.38853153158,194,维尔京群岛,5649,0,47,0,1.3885315315819444,0.020042683177038677
34,35,危地马拉,危地马拉,15.3555100892,193,危地马拉,666017,3189,16245,22,15.355510089228543,9.31605558714351
35,36,瓦努阿图,瓦努阿图,11.851157107,192,瓦努阿图,7,0,0,0,11.851157106954787,0.5959110387382458
36,230,瓦利斯群岛和富图纳群岛,瓦利斯群岛和富图纳群岛,0.545708928193,191,瓦利斯群岛和富图纳群岛,453,0,7,0,0.5457089281929385,0.008047407074154939
37,38,土耳其,土耳其,67.6334797887,190,土耳其,10880735,72856,85784,184,67.63347978872251,82.29688605646851
38,40,突尼斯,突尼斯,22.4586960373,189,突尼斯,846761,10031,25954,26,22.458696037337344,15.988278012532524
39,41,特立尼达和多巴哥,特立尼达和多巴哥,3.68062958695,188,特立尼达和多巴哥,105969,1964,3286,30,3.680629586951003,0.4137188520633441
40,42,特克斯和凯科斯群岛,特克斯和凯科斯群岛,0.169079412401,187,特克斯和凯科斯群岛,5524,82,33,1,0.16907941240058638,0.0007785022642414073
41,43,汤加,汤加,0.104607117127,186,汤加,1,0,0,0,0.10460711712712757,0.0005001888838667302
42,44,坦桑尼亚,坦桑尼亚,42.0778900303,185,坦桑尼亚,32393,0,753,0,42.077890030347234,78.86090528003723
43,45,泰国,泰国,57.3460162138,184,泰国,2377500,7686,22032,13,57.346016213812554,43.62243168362355
44,46,塔吉克斯坦,塔吉克斯坦,28.0465573748,183,塔吉克斯坦,17552,36,125,0,28.046557374771083,14.28718752053117
45,47,索马里,索马里,48.1340930743,182,索马里,24322,0,1335,0,48.13409307429269,51.98141783234195
46,48,所罗门群岛,所罗门群岛,21.6451145093,181,所罗门群岛,289,120,0,0,21.645114509328284,1.6972362079395185
47,49,苏里南,苏里南,14.8467590956,180,苏里南,69275,715,1231,3,14.84675909558034,11.428348254921412
48,50,苏丹,苏丹,63.3509706078,179,苏丹,55149,0,3404,0,63.35097060783581,158.0466263581876
49,51,斯威士兰,斯威士兰,4.59839442134,178,斯威士兰,68061,14,1367,1,4.598394421340223,1.3598776196135145
50,52,斯洛文尼亚,斯洛文尼亚,8.24158410335,177,斯洛文尼亚,589458,9944,6250,2,8.241584103350847,2.260139332641655
51,53,斯洛伐克,斯洛伐克,12.8173863889,176,斯洛伐克,917919,7608,17643,31,12.817386388913786,6.015673484608724
52,54,斯里兰卡,斯里兰卡,10.8235668187,175,斯里兰卡,601886,838,15299,15,10.823566818714909,5.654757879000185
53,55,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,0.529268597611,174,圣文森特和格林纳丁斯,6615,0,90,0,0.5292685976113046,0.013676869382214626
54,56,圣皮埃尔和密克隆,圣皮埃尔和密克隆,0.675331602379,173,圣皮埃尔和密克隆,467,29,0,0,0.6753316023787348,0.011671034933062678
55,57,圣马力诺,圣马力诺,1.13151506019,172,圣马力诺,11773,137,108,1,1.1315150601924215,0.05342853514833507
56,58,圣马丁,圣马丁,0.151591647442,171,圣马丁,18108,1626,117,0,0.15159164744197645,0.0008890849820772644
57,59,圣卢西亚,圣卢西亚,0.770944229697,170,圣卢西亚,19185,439,316,0,0.7709442296968367,0.028303511668229614
58,60,圣基茨和尼维斯,圣基茨和尼维斯,0.796282006544,169,圣基茨和尼维斯,5230,40,28,0,0.7962820065434348,0.016710142022501075
59,62,圣多美和普林西比,圣多美和普林西比,0.601046113277,168,圣多美和普林西比,5816,18,68,0,0.6010461132765041,0.021451675002790604
60,63,圣巴托洛缪岛,圣巴托洛缪岛,0.0261080624106,167,圣巴托洛缪岛,3282,330,4,0,0.0261080624106342,2.9894488642148075e-05
61,64,沙特阿拉伯,沙特阿拉伯,65.9443738352,166,沙特阿拉伯,647819,4608,8918,2,65.94437383515957,175.59795618430664
62,65,塞舌尔,塞舌尔,0.47403554337,165,塞舌尔,34788,0,136,0,0.4740355433699547,0.00899665529781399
63,66,塞浦路斯,塞浦路斯,5.70454638202,164,塞浦路斯,237260,1984,709,6,5.7045463820209115,0.9150667581822769
64,67,塞内加尔,塞内加尔,24.6871962052,163,塞内加尔,84118,163,1923,2,24.687196205215827,15.868518139954155
65,68,塞拉利昂,塞拉利昂,12.6043577337,162,塞拉利昂,7562,0,125,0,12.604357733705958,5.919323523956169
66,69,塞尔维亚,塞尔维亚,16.158105262,161,塞尔维亚,1532741,14717,13239,28,16.158105261964824,9.776125219837315
67,70,萨摩亚,萨摩亚,2.57134096919,160,萨摩亚,17,5,0,0,2.5713409691851385,0.146305169069401
68,71,萨尔瓦多,萨尔瓦多,5.90355253893,159,萨尔瓦多,127012,3435,3851,4,5.9035525389313515,1.8024637233044065
69,72,瑞士,瑞士,11.567842828,158,瑞士,1871445,0,12164,0,11.567842828022984,5.104879920475219
70,73,瑞典,瑞典,64.6263187198,157,瑞典,1784005,0,15674,0,64.62631871977895,77.22779649392618
71,74,日本,日本,104.789799202,156,日本,2121242,54180,18490,12,104.78979920248702,38.62456043847649
72,75,其他,其他,0.437487833525,155,其他,764,0,13,0,0.4374878335248156,0.011018707466889153
73,76,葡萄牙,葡萄牙,22.3887576553,154,葡萄牙,2176256,58131,19539,43,22.388757655282383,9.403946300113345
74,232,帕劳,帕劳,2.64263224392,153,帕劳,383,50,0,0,2.6426322439242145,0.06833724527268137
75,77,挪威,挪威,267.899429816,152,挪威,621465,6125,1414,0,267.8994298156042,81.57468541459626
76,78,尼日利亚,尼日利亚,41.7821769131,151,尼日利亚,251959,29,3124,0,41.78217691309874,76.66049680286469
77,79,尼日尔,尼日尔,48.7049226451,150,尼日尔,8542,39,295,0,48.70492264514461,99.739093443444
78,80,尼加拉瓜,尼加拉瓜,15.025294999,148,尼加拉瓜,13646,0,219,0,15.025294999017735,10.71392260755255
79,81,尼泊尔,尼泊尔,20.2363090786,149,尼泊尔,910394,5598,11655,4,20.23630907856112,13.060309627616824
80,82,南苏丹,南苏丹,40.0229635181,147,南苏丹,16693,40,137,0,40.02296351814935,51.96847326829997
81,85,南非,南非,67.185139017,146,南非,3579428,3049,94063,114,67.18513901699947,116.54854257558914
82,86,纳米比亚,纳米比亚,48.785478436,145,纳米比亚,155027,130,3902,18,48.78547843601829,73.37887132917369
83,87,墨西哥,墨西哥,131.358609553,144,墨西哥,4595589,49906,302721,331,131.3586095527125,173.73554611987979
84,88,莫桑比克,莫桑比克,61.2977813756,143,莫桑比克,222415,440,2153,4,61.297781375557676,63.82014500330873
85,89,摩纳哥,摩纳哥,0.852316115217,142,摩纳哥,7451,147,45,0,0.8523161152170328,0.027462250009287616
86,90,摩洛哥,摩洛哥,35.6733960617,141,摩洛哥,1093978,7638,15113,31,35.673396061731864,39.0925831357494
87,91,摩尔多瓦,摩尔多瓦,9.97692080398,140,摩尔多瓦,407003,2447,10513,12,9.976920803980223,3.8970990094261504
88,92,缅甸,缅甸,68.158911669,139,缅甸,534071,112,19310,1,68.15891166902985,58.76459847928267
89,93,密克罗尼西亚联邦,密克罗尼西亚联邦,0.214850644801,138,密克罗尼西亚联邦,0,0,0,0,0.2148506448011213,0.0016536400214669884
90,94,秘鲁,秘鲁,63.8239657232,34,秘鲁,2839519,59470,203994,126,63.8239657232155,107.39829219089364
91,95,孟加拉国,孟加拉国,28.4160941704,137,孟加拉国,1685136,10906,28223,14,28.416094170389727,11.668103308515434
92,96,蒙塞拉特岛,蒙塞拉特岛,0.301314572753,136,蒙塞拉特岛,152,0,1,0,0.30131457275239754,0.004275569856409628
93,97,蒙古,蒙古,79.9280784207,135,蒙古,426279,2766,2020,0,79.92807842067936,185.73206105499986
94,98,美属维尔京群岛,美属维尔京群岛,0.660072348056,134,美属维尔京群岛,14301,143,95,1,0.6600723480559297,0.010213949793746761
95,99,美属萨摩亚,美属萨摩亚,0.665262148592,133,美属萨摩亚,18,0,0,0,0.6652621485922281,0.005000019735729515
96,100,美国,美国,527.358115728,132,美国,68964506,0,854925,0,527.3581157276379,1112.9050036308156
97,101,毛里塔尼亚,毛里塔尼亚,51.126979757,131,毛里塔尼亚,57172,226,924,4,51.12697975701829,92.62167488315926
98,102,毛里求斯,毛里求斯,1.39699387267,130,毛里求斯,70218,0,786,0,1.3969938726654902,0.11273432997090928
99,103,马约特岛,马约特岛,0.594158657907,129,马约特岛,35691,0,187,0,0.5941586579074043,0.013146780036155232
100,104,马提尼克,马提尼克,1.12209006172,128,马提尼克,77075,1848,821,2,1.1220900617151999,0.06328798788871559
101,231,马绍尔群岛,马绍尔群岛,22.9527684967,127,马绍尔群岛,4,0,0,0,22.952768496707257,0.24072665633726467
102,105,马里亚纳群岛,马里亚纳群岛,5.05299328121,126,马里亚纳群岛,4208,42,22,1,5.0529932812067,0.09621417961534058
103,106,马里,马里,59.9414065057,125,马里,29598,167,704,0,59.941406505727436,105.49231858205978
104,107,马来西亚,马来西亚,49.8300174135,124,马来西亚,2829089,4116,31883,15,49.83001741353569,26.721544235033527
105,108,马拉维,马拉维,22.7176166551,123,马拉维,83765,200,2519,12,22.71761665511468,7.855054864778618
106,109,马耳他,马耳他,0.635625771372,122,马耳他,65593,285,525,4,0.6356257713718652,0.022850810803200724
107,110,马尔维纳斯群岛（福克兰）,马尔维纳斯群岛（福克兰）,13.8418987767,121,马尔维纳斯群岛（福克兰）,86,0,0,0,13.84189877669277,1.413240367048662
108,111,马尔代夫,马尔代夫,4.26307277489,120,马尔代夫,117461,2484,269,0,4.263072774894432,0.9783650323966299
109,112,马恩岛,马恩岛,0.971936597127,119,马恩岛,20586,69,70,0,0.9719365971269702,0.04656292840229382
110,113,马达加斯加,马达加斯加,40.4199381048,118,马达加斯加,57375,1548,1223,54,40.419938104760654,49.63370971962616
111,114,罗马尼亚,罗马尼亚,26.454777955,117,罗马尼亚,2003041,19371,59525,48,26.454777954956725,26.917526584737633
112,115,卢旺达,卢旺达,6.09644909266,116,卢旺达,127902,247,1432,4,6.096449092656216,2.1025448251222034
113,116,卢森堡,卢森堡,2.22516643525,115,卢森堡,137570,0,943,0,2.225166435247802,0.33199722996221875
114,117,留尼汪,留尼汪,1.75003072924,114,留尼汪,133617,0,462,0,1.7500307292354234,0.173901524911532
115,118,列支敦士登,列支敦士登,0.553733850935,113,列支敦士登,7874,0,68,0,0.5537338509349466,0.014136864978603553
116,119,利比亚,利比亚,56.7502295604,111,利比亚,403144,0,5907,0,56.750229560444566,148.12031283507005
117,120,利比里亚,利比里亚,13.9514795451,110,利比里亚,7208,0,288,0,13.951479545146258,7.8579063602181005
118,121,立陶宛,立陶宛,13.7067362617,112,立陶宛,608558,7138,7758,10,13.70673626173672,9.209607774088758
119,122,黎巴嫩,黎巴嫩,4.39685773645,109,黎巴嫩,858848,5596,9474,14,4.3968577364534935,0.9857291017588082
120,123,老挝,老挝,32.1187936772,107,老挝,129536,612,524,6,32.11879367718464,18.94525851603373
121,124,莱索托,莱索托,6.67038493778,108,莱索托,31899,0,690,0,6.670384937776274,2.852629859858386
122,125,拉脱维亚,拉脱维亚,17.6744751469,106,拉脱维亚,329569,4753,4786,2,17.674475146876787,8.498445404999151
123,126,库拉索,库拉索,1.0267602865,105,库拉索,35307,0,210,0,1.0267602865036105,0.018749631827507413
124,233,库克群岛,库克群岛,0.717118142655,104,库克群岛,0,0,0,0,0.7171181426547129,0.00915814282255386
125,127,肯尼亚,肯尼亚,32.6445320772,103,肯尼亚,320138,300,5531,3,32.64453207718531,46.05800391098552
126,128,克罗地亚,克罗地亚,27.8329378486,102,克罗地亚,869965,10701,13371,36,27.832937848644814,6.697720489730894
127,129,科威特,科威特,7.77366666116,100,科威特,493107,4148,2485,2,7.773666661161529,1.8230353152445502
128,130,科特迪瓦,科特迪瓦,27.2002696761,98,科特迪瓦,80114,300,778,7,27.200269676136642,26.51686093435276
129,131,科索沃,科索沃,3.37021701244,101,科索沃,178446,3206,2987,0,3.370217012442739,0.47929182541297105
130,132,科摩罗,科摩罗,1.82997796466,99,科摩罗,7793,0,159,0,1.8299779646628909,0.09852835497405192
131,133,开曼群岛,开曼群岛,0.755070155174,97,开曼群岛,13734,0,15,0,0.7550701551738679,0.018478842263955558
132,134,卡塔尔,卡塔尔,4.78735259909,95,卡塔尔,320364,3087,633,1,4.7873525990949535,1.1415420848891193
133,135,喀麦隆,喀麦隆,38.6239492525,96,喀麦隆,114113,0,1867,0,38.62394925249105,38.73945937697286
134,136,津巴布韦,津巴布韦,24.0145651612,94,津巴布韦,228179,218,5292,4,24.014565161190962,33.489217774594756
135,137,捷克,捷克,15.818643911,93,捷克,2750865,18412,37034,13,15.818643910981182,9.585600844794435
136,138,柬埔寨,柬埔寨,18.6340252835,92,柬埔寨,121000,44,3015,0,18.63402528346828,15.451451733370222
137,139,加蓬,加蓬,27.0405892545,88,加蓬,45909,0,300,0,27.0405892544518,20.540080925034847
138,140,加纳,加纳,20.8512928789,87,加纳,154891,0,1357,0,20.85129287889863,20.099997197909595
139,141,加拿大,加拿大,1539.46815047,86,加拿大,2868862,0,32220,0,1539.468150466872,1671.6081244929162
140,142,几内亚比绍,几内亚比绍,12.294015677,91,几内亚比绍,7293,0,153,0,12.294015676967836,2.4913868196675657
141,143,几内亚,几内亚,26.2396213561,90,几内亚,35857,138,414,4,26.23962135605981,21.418330695591816
142,144,吉尔吉斯斯坦,吉尔吉斯斯坦,30.6880052485,85,吉尔吉斯斯坦,195394,787,2849,3,30.688005248496406,19.771808082609148
143,145,吉布提,吉布提,7.32113216443,84,吉布提,15271,21,189,0,7.321132164427671,1.9696939954665187
144,146,基里巴斯,基里巴斯,1.4032296265,89,基里巴斯,39,0,0,0,1.4032296265036015,0.04018680264635405
145,147,洪都拉斯,洪都拉斯,15.9590107728,83,洪都拉斯,387515,0,10469,0,15.959010772843044,9.467039963324687
146,148,黑山,黑山,5.52046018658,82,黑山,212170,1220,2505,9,5.5204601865777025,1.3685671163827444
147,149,荷兰加勒比区,荷兰加勒比区,0.882102067241,81,荷兰加勒比区,6072,0,27,0,0.8821020672410043,0.027140060892085493
148,150,荷兰,荷兰,16.1284066498,80,荷兰,3824276,46198,21210,11,16.12840664980993,4.034243746257792
149,151,韩国,韩国,17.9828933698,79,韩国,733900,7628,6540,11,17.98289336983087,9.888493694113702
150,152,海地,海地,10.742145566,78,海地,28250,0,780,0,10.742145566003723,2.2668577654258373
151,153,哈萨克斯坦,哈萨克斯坦,134.032893974,77,哈萨克斯坦,1231856,14172,18382,12,134.03289397384557,323.84800501333945
152,154,圭亚那,圭亚那,23.4719851011,76,圭亚那,55628,892,1122,11,23.471985101083078,16.922442814384237
153,155,关岛,关岛,0.992154794902,75,关岛,20567,0,276,0,0.9921547949026102,0.057939969908538
154,156,瓜德罗普,瓜德罗普,0.89159838164,74,瓜德罗普,73660,0,835,0,0.8915983816403168,0.04435794730802925
155,157,古巴,古巴,31.3936418066,73,古巴,1018604,3401,8358,5,31.39364180663001,9.419455764334339
156,158,根西,根西,0.400076937396,72,根西,10641,0,30,0,0.4000769373961913,0.006160076112793781
157,159,格鲁吉亚,格鲁吉亚,15.2067468735,71,格鲁吉亚,1051445,9696,14701,28,15.20674687353579,7.632983375562627
158,160,格陵兰,格陵兰,524.160844093,70,格陵兰,9485,78,4,0,524.1608440928724,671.69119717424
159,161,格林纳达,格林纳达,0.53892044109,69,格林纳达,11190,230,205,0,0.5389204410902086,0.011831310053282345
