OBJECTID,globe_OBJECTID,name_cn,globe_中文名,globe_Shape_Leng,gb_yq_20201101xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,1,中国,中国,260.042064225,218,中国,91955,34,4746,0,260.04206422474147,965.6285542020123
2,2,中非,中非,39.123866083,217,中非,4866,0,62,0,39.123866083048675,51.868558185838594
3,3,智利,智利,206.217212065,216,智利,510256,1685,14207,49,206.21721206455453,76.94303951148807
4,4,直布罗陀,直布罗陀,0.0138837797373,215,直布罗陀,693,5,0,0,0.013883779737236826,6.97538115385218e-06
5,5,乍得,乍得,50.1882839726,214,乍得,1483,0,98,0,50.18828397262675,107.57261660981044
6,6,泽西岛,泽西岛,0.468045681608,213,泽西岛,574,5,32,0,0.46804568160716375,0.010293215375969375
7,7,赞比亚,赞比亚,44.992230033,212,赞比亚,16432,17,349,0,44.99223003303926,63.45705186734683
8,8,越南,越南,51.129595842,211,越南,1180,3,35,0,51.129595842029055,28.049825586585218
9,9,约旦,约旦,16.4457345707,210,约旦,72607,3301,829,57,16.44573457072095,8.174769097572026
10,10,英国,英国,79.9903954046,209,英国,1011664,21915,46555,326,79.99039540456778,32.91943771179002
11,11,印度尼西亚,印度尼西亚,332.897939671,208,印度尼西亚,410088,3143,13869,87,332.89793967106874,150.2324304884168
12,12,印度,印度,131.090658474,207,印度,8184082,46963,122111,470,131.09065847419012,259.72588140084724
13,13,意大利,意大利,62.4436001036,206,意大利,679430,31756,38618,297,62.44360010363238,33.478741916560494
14,14,以色列,以色列,8.29726235548,205,以色列,313533,0,2517,0,8.297262355484154,2.635821759653052
15,15,伊朗,伊朗,68.4016474288,204,伊朗,612772,7820,34864,386,68.40164742880594,155.27545671985794
16,16,伊拉克,伊拉克,30.6606649068,203,伊拉克,472630,1997,10910,48,30.660664906794203,41.78992464134522
17,17,也门,也门,33.5004417997,202,也门,2067,1,600,0,33.50044179970094,35.874965221221984
18,18,亚美尼亚,亚美尼亚,9.90400007386,201,亚美尼亚,92254,2441,1363,22,9.904000073855808,3.665524679494105
19,19,牙买加,牙买加,4.82798122279,200,牙买加,9094,89,206,1,4.827981222792307,0.8247678758169106
20,20,叙利亚,叙利亚,20.6286198894,199,叙利亚,5728,45,288,3,20.628619889358337,18.555305741023673
21,21,匈牙利,匈牙利,17.8172786283,198,匈牙利,79199,3878,1819,69,17.81727862828512,10.96767898880457
22,22,新西兰,新西兰,58.3041653664,197,新西兰,1603,2,25,0,58.304165366366284,29.63120638720386
23,23,新喀里多尼亚,新喀里多尼亚,0.315384694174,196,新喀里多尼亚,28,0,0,0,0.3153846941739794,0.0043535203997104345
24,24,新加坡,新加坡,1.95533073363,195,新加坡,58015,12,28,0,1.9553307336349242,0.2523737098666097
25,25,希腊,希腊,58.4703424345,194,希腊,39251,2055,626,6,58.47034243451138,12.923495647177484
26,27,西班牙,西班牙,55.1188411759,193,西班牙,1185678,0,35878,0,55.118841175901764,54.280343511511816
27,28,乌兹别克斯坦,乌兹别克斯坦,60.5666233837,192,乌兹别克斯坦,67055,254,568,4,60.5666233837278,45.83407503762229
28,29,乌拉圭,乌拉圭,16.9417479676,191,乌拉圭,3082,38,58,1,16.941747967566673,17.708958502391088
