OBJECTID,globe_中文名,name_cn,gb_yq_20200309xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
23,不丹,不丹,27,不丹,1,0,0,0,8.209429426612896,3.265604484775075
24,丹麦,丹麦,28,丹麦,36,5,0,0,26.661887386371166,6.24551876266293
25,德国,德国,29,德国,1112,317,0,0,43.899459389523734,46.496000691781006
26,多哥,多哥,30,多哥,1,0,0,0,12.905585097384508,4.596587935937527
27,多米尼加,多米尼加,31,多米尼加,1,0,0,0,11.055731619200202,4.114215997556154
28,俄罗斯,俄罗斯,32,俄罗斯,7,0,0,0,1086.6226050090904,2913.4201356909866
29,厄瓜多尔,厄瓜多尔,33,厄瓜多尔,15,1,0,0,31.184868452122494,20.283979588690894
30,法国,法国,34,法国,1116,410,19,9,65.84948177344266,66.25266750373707
31,法属圭亚那,法属圭亚那,36,法属圭亚那,5,0,0,0,12.489485824908574,7.400661348997434
32,梵蒂冈,梵蒂冈,37,梵蒂冈,1,0,0,0,0.7842750336300661,0.014991910040506387
33,菲律宾,菲律宾,38,菲律宾,10,4,1,0,104.06761462124311,23.03913329305567
34,芬兰,芬兰,39,芬兰,30,11,0,0,54.27434433195834,62.15277280808904
35,哥伦比亚,哥伦比亚,40,哥伦比亚,1,0,0,0,61.59567021749172,92.59563807972012
36,哥斯达黎加,哥斯达黎加,41,哥斯达黎加,9,4,0,0,12.5587484329418,4.506711944937891
37,格鲁吉亚,格鲁吉亚,42,格鲁吉亚,13,1,0,0,15.20674687353579,7.632983375562627
38,韩国,韩国,43,韩国,7382,248,51,1,17.98289336983087,9.888493694113702
39,荷兰,荷兰,44,荷兰,265,77,3,2,18.333355500570594,4.0540087645325915
40,加拿大,加拿大,45,加拿大,62,5,0,0,1539.468150466872,1671.6081244929162
41,柬埔寨,柬埔寨,46,柬埔寨,2,0,0,0,18.63402528346828,15.451451733370222
42,捷克,捷克,47,捷克,32,6,0,0,15.818643910981182,9.585600844794435
43,喀麦隆,喀麦隆,49,喀麦隆,2,0,0,0,38.62394925249105,38.73945937697286
44,卡塔尔,卡塔尔,48,卡塔尔,15,3,0,0,4.7873525990949535,1.1415420848891193
45,科威特,科威特,50,科威特,64,2,0,0,7.773666661161529,1.8230353152445502
46,克罗地亚,克罗地亚,51,克罗地亚,11,0,0,0,27.832937848644814,6.697720489730894
47,拉脱维亚,拉脱维亚,52,拉脱维亚,3,2,0,0,17.674475146876787,8.498445404999151
48,黎巴嫩,黎巴嫩,53,黎巴嫩,32,4,0,0,4.3968577364534935,0.9857291017588082
49,立陶宛,立陶宛,54,立陶宛,1,0,0,0,13.70673626173672,9.209607774088758
50,列支敦士登,列支敦士登,55,列支敦士登,1,0,0,0,0.5537338509349466,0.014136864978603553
51,卢森堡,卢森堡,56,卢森堡,2,0,0,0,2.225166435247802,0.33199722996221875
52,罗马尼亚,罗马尼亚,57,罗马尼亚,15,2,0,0,26.454777954956725,26.917526584737633
53,马来西亚,马来西亚,60,马来西亚,93,0,0,0,49.83001741353569,26.721544235033527
54,北马其顿,北马其顿,19,北马其顿,3,0,0,0,7.2354519205800685,3.017952795752632
55,美国,美国,62,美国,213,0,11,0,527.3581157276379,1112.9050036308156
56,孟加拉国,孟加拉国,63,孟加拉国,3,3,0,0,28.416094170389727,11.668103308515434
57,秘鲁,秘鲁,23,秘鲁,6,0,0,0,63.8239657232155,107.39829219089364
58,摩尔多瓦,摩尔多瓦,64,摩尔多瓦,1,0,0,0,9.976920803980223,3.8970990094261504
59,摩洛哥,摩洛哥,65,摩洛哥,2,0,0,0,35.673396061731864,39.0925831357494
60,摩纳哥,摩纳哥,66,摩纳哥,1,0,0,0,0.8523161152170328,0.027462250009287616
61,墨西哥,墨西哥,67,墨西哥,7,0,0,0,131.3586095527125,173.73554611987979
62,南非,南非,68,南非,3,1,0,0,67.18513901699947,116.54854257558914
63,尼泊尔,尼泊尔,69,尼泊尔,1,0,0,0,20.23630907856112,13.060309627616824
64,尼日利亚,尼日利亚,70,尼日利亚,2,1,0,0,41.78217691309874,76.66049680286469
65,挪威,挪威,71,挪威,169,22,0,0,267.8994298156042,81.57468541459626
66,葡萄牙,葡萄牙,72,葡萄牙,30,9,0,0,22.388757655282383,9.403946300113345
67,日本,日本,74,日本,488,33,7,1,104.78979920248702,38.62456043847649
68,瑞典,瑞典,75,瑞典,203,42,0,0,64.62631871977895,77.22779649392618
69,瑞士,瑞士,76,瑞士,332,68,2,0,11.567842828022984,5.104879920475219
70,塞尔维亚,塞尔维亚,77,塞尔维亚,1,0,0,0,16.158105261964824,9.776125219837315
71,塞内加尔,塞内加尔,78,塞内加尔,4,0,0,0,24.687196205215827,15.868518139954155
72,沙特阿拉伯,沙特阿拉伯,79,沙特阿拉伯,15,8,0,0,65.94437383515957,175.59795618430664
73,圣马力诺,圣马力诺,82,圣马力诺,37,10,1,0,1.1315150601924215,0.05342853514833507
74,斯里兰卡,斯里兰卡,83,斯里兰卡,1,0,0,0,10.823566818714909,5.654757879000185
75,斯洛伐克,斯洛伐克,84,斯洛伐克,5,2,0,0,12.817386388913786,6.015673484608724
76,斯洛文尼亚,斯洛文尼亚,85,斯洛文尼亚,16,4,0,0,8.241584103350847,2.260139332641655
77,泰国,泰国,86,泰国,50,0,1,0,57.346016213812554,43.62243168362355
78,突尼斯,突尼斯,87,突尼斯,2,1,0,0,22.458696037337344,15.988278012532524
79,乌克兰,乌克兰,88,乌克兰,1,0,0,0,63.05817999968692,73.69212728191064
80,西班牙,西班牙,89,西班牙,589,159,10,5,55.118841175901764,54.280343511511816
81,希腊,希腊,90,希腊,73,7,0,0,58.47034243451138,12.923495647177484
82,新加坡,新加坡,91,新加坡,150,12,0,0,1.9553307336349242,0.2523737098666097
83,新西兰,新西兰,92,新西兰,5,0,0,0,58.304165366366284,29.63120638720386
84,匈牙利,匈牙利,93,匈牙利,9,2,0,0,17.81727862828512,10.96767898880457
85,亚美尼亚,亚美尼亚,94,亚美尼亚,1,0,0,0,9.904000073855808,3.665524679494105
86,伊拉克,伊拉克,95,伊拉克,60,6,6,2,30.660664906794203,41.78992464134522
87,伊朗,伊朗,96,伊朗,6566,743,194,49,68.40164742880594,155.27545671985794
88,以色列,以色列,97,以色列,39,14,0,0,8.297262355484154,2.635821759653052
89,意大利,意大利,98,意大利,7375,1492,366,132,62.44360010363238,33.478741916560494
90,印度,印度,99,印度,43,9,0,0,131.09065847419012,259.72588140084724
91,印度尼西亚,印度尼西亚,100,印度尼西亚,6,2,0,0,332.89793967106874,150.2324304884168
92,英国,英国,101,英国,277,67,2,0,80.6012340838105,32.931884776853764
93,约旦,约旦,102,约旦,1,0,0,0,16.44573457072095,8.174769097572026
94,越南,越南,103,越南,30,9,0,0,51.129595842029055,28.049825586585218
95,智利,智利,105,智利,10,5,0,0,206.21721206455453,76.94303951148807
96,中国,中国,106,中国,80924,20,3140,17,260.04206422474147,965.6285542020123
97,其他,其他,73,其他,696,0,7,0,0.47041055884463034,0.013365553414913307
98,被占巴勒斯坦领土,被占巴勒斯坦领土,20,被占巴勒斯坦领土,19,3,0,0,3.0997752598773176,0.26056252278409275
99,波黑,波黑,25,波黑,2,0,0,0,8.895300903470677,3.9014952814945154
100,圣马丁,圣马丁,81,圣马丁,2,0,0,0,0.15159164717977763,0.0008890849768216117
101,直布罗陀,直布罗陀,104,直布罗陀,1,0,0,0,0.013883779104465492,6.97538032364115e-06
102,圣巴托洛缪岛,圣巴托洛缪岛,80,圣巴托洛缪岛,1,0,0,0,0.026108061968111107,2.9894487100654525e-05
103,马提尼克,马提尼克,61,马提尼克,2,0,0,0,1.1220900627897885,0.06328798803366831
104,法罗群岛,法罗群岛,35,法罗群岛,2,1,0,0,0.6757866154412179,0.019108692039151057
105,马耳他,马耳他,59,马耳他,3,0,0,0,0.6356257724797016,0.02285081089681814
106,马尔代夫,马尔代夫,58,马尔代夫,4,2,0,0,4.263072774911731,0.9783650324045342
