OBJECTID,name_cn,globe_中文名,gb_yq_20200513xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
105,留尼汪,留尼汪,111,留尼汪,437,1,0,0,1.7500307292354147,0.17390152491151134
106,列支敦士登,列支敦士登,110,列支敦士登,83,0,1,0,0.5537338509349256,0.014136864978593625
107,利比亚,利比亚,108,利比亚,64,0,3,0,56.750229560444666,148.12031283507056
108,利比里亚,利比里亚,107,利比里亚,212,1,20,0,13.951479545146029,7.857906360218172
109,立陶宛,立陶宛,109,立陶宛,1491,6,50,0,13.706736261736541,9.209607774088644
110,黎巴嫩,黎巴嫩,106,黎巴嫩,870,11,26,0,4.396857736453323,0.9857291017588291
111,老挝,老挝,105,老挝,19,0,0,0,32.11879367718486,18.94525851603384
112,拉脱维亚,拉脱维亚,104,拉脱维亚,950,4,18,0,17.67447514687702,8.498445404999536
113,库拉索,库拉索,103,库拉索,16,0,1,0,1.0267602865034027,0.018749631827510688
114,肯尼亚,肯尼亚,102,肯尼亚,715,15,36,3,32.64453207718544,46.05800391098527
115,克罗地亚,克罗地亚,101,克罗地亚,2207,11,91,0,27.832937848644814,6.697720489730958
116,科威特,科威特,99,科威特,10277,991,75,10,7.773666661161188,1.8230353152445027
117,科特迪瓦,科特迪瓦,97,科特迪瓦,1857,127,21,0,27.20026967613636,26.516860934352863
118,科索沃,科索沃,100,科索沃,919,35,29,1,3.370217012442882,0.47929182541302084
119,科摩罗,科摩罗,98,科摩罗,11,0,1,0,1.8299779646627727,0.09852835497401155
120,开曼群岛,开曼群岛,96,开曼群岛,84,3,1,0,0.7550701551740369,0.01847884226396678
121,卡塔尔,卡塔尔,94,卡塔尔,25149,1526,14,0,4.7873525990947545,1.1415420848891062
122,喀麦隆,喀麦隆,95,喀麦隆,2689,110,125,11,38.623949252490895,38.73945937697293
123,津巴布韦,津巴布韦,93,津巴布韦,37,1,4,0,24.014565161190898,33.489217774594756
124,捷克,捷克,92,捷克,8221,45,283,1,15.818643910981212,9.585600844794685
125,柬埔寨,柬埔寨,91,柬埔寨,122,0,0,0,18.634025283468926,15.451451733370181
126,加蓬,加蓬,88,加蓬,863,61,9,0,27.040589254451948,20.54008092503478
127,加纳,加纳,87,加纳,5127,427,22,0,20.85129287889849,20.099997197909374
128,加拿大,加拿大,86,加拿大,70342,1186,5049,143,1539.4681504668765,1671.6081244929155
129,几内亚比绍,几内亚比绍,90,几内亚比绍,820,59,3,0,12.294015676967598,2.4913868196676736
130,几内亚,几内亚,89,几内亚,2298,152,11,0,26.23962135605947,21.418330695591425
131,吉尔吉斯斯坦,吉尔吉斯斯坦,85,吉尔吉斯斯坦,1044,7,12,0,30.688005248496754,19.77180808260928
132,吉布提,吉布提,84,吉布提,1256,29,3,0,7.321132164427829,1.9696939954664814
133,洪都拉斯,洪都拉斯,83,洪都拉斯,2100,128,116,8,15.959010772843447,9.467039963324622
134,黑山,黑山,82,黑山,324,0,9,0,5.520460186577659,1.36856711638278
135,荷兰加勒比区,荷兰加勒比区,81,荷兰加勒比区,6,0,0,0,0.8821020672411013,0.027140060892090413
136,荷兰,荷兰,80,荷兰,42984,196,5510,54,16.128406649810675,4.0342437462578475
137,韩国,韩国,79,韩国,10962,26,259,1,17.982893369831103,9.888493694113754
138,海地,海地,78,海地,209,27,16,1,10.742145566003915,2.2668577654257502
139,哈萨克斯坦,哈萨克斯坦,77,哈萨克斯坦,5417,210,32,0,134.03289397384617,323.8480050133398
140,圭亚那,圭亚那,76,圭亚那,109,5,10,0,23.471985101082605,16.92244281438423
141,关岛,关岛,75,关岛,148,1,5,0,0.9921547949024614,0.057939969908513876
142,瓜德罗普,瓜德罗普,74,瓜德罗普,155,1,13,0,0.8915983816403303,0.04435794730802751
143,古巴,古巴,73,古巴,1804,21,78,1,31.393641806629066,9.419455764334094
144,根西,根西,72,根西,252,0,13,0,0.40007693739604955,0.0061600761127851246
145,格鲁吉亚,格鲁吉亚,71,格鲁吉亚,642,3,11,0,15.206746873535936,7.63298337556257
146,格陵兰,格陵兰,70,格陵兰,11,0,0,0,524.1608440928707,671.6911971742425
147,格林纳达,格林纳达,69,格林纳达,21,0,0,0,0.5389204410904062,0.011831310053286394
148,哥斯达黎加,哥斯达黎加,68,哥斯达黎加,801,9,7,1,12.558748432941519,4.506711944937721
149,哥伦比亚,哥伦比亚,67,哥伦比亚,11613,550,479,16,61.59567021749119,92.59563807971996
150,刚果（金）,刚果（金）,65,刚果（金）,1169,67,50,6,76.61868841342815,190.07061972435386
151,刚果（布）,刚果（布）,64,刚果（布）,333,0,11,0,33.95356808269181,26.898727715137557
152,冈比亚,冈比亚,66,冈比亚,23,1,1,0,6.839600022088074,0.9524190650589026
153,佛得角,佛得角,63,佛得角,270,10,2,0,5.280729626712725,0.10443916008452264
154,芬兰,芬兰,62,芬兰,6003,19,275,4,54.274344331958034,62.152772808088876
155,斐济,斐济,61,斐济,18,0,0,0,10.038326159203,1.3592394278714153
156,菲律宾,菲律宾,60,菲律宾,11350,264,751,25,104.06761462124415,23.039133293056114
157,梵蒂冈,梵蒂冈,59,梵蒂冈,12,0,0,0,0.7842750336301076,0.014991910040516409
158,法属圭亚那,法属圭亚那,58,法属圭亚那,146,2,1,0,12.489485824908654,7.400661348997357
159,法属波利尼西亚,法属波利尼西亚,57,法属波利尼西亚,60,0,0,0,1.2676477383096398,0.08405644534008595
160,法罗群岛,法罗群岛,56,法罗群岛,187,0,0,0,0.675786615585047,0.019108692037393057
161,法国,法国,55,法国,138161,670,26948,348,65.84948177344343,66.25266750373711
162,厄立特里亚,厄立特里亚,54,厄立特里亚,39,0,0,0,22.071733292904064,10.373414452655513
163,厄瓜多尔,厄瓜多尔,53,厄瓜多尔,30419,910,2327,182,31.184868452122515,20.28397958869074
164,俄罗斯,俄罗斯,52,俄罗斯,242271,10028,2212,96,1086.6226050090922,2913.420135690986
165,多米尼克,多米尼克,51,多米尼克,16,0,0,0,0.9165300698187111,0.03803228906603311
166,多米尼加,多米尼加,50,多米尼加,10900,266,402,9,11.055731619200412,4.114215997556198
167,多哥,多哥,49,多哥,199,18,11,0,12.905585097384344,4.596587935937332
168,东帝汶,东帝汶,48,东帝汶,24,0,0,0,6.727455188594297,1.2596039661907503
169,德国,德国,47,德国,171306,798,7634,101,43.89945938952396,46.49600069178088
170,丹麦,丹麦,46,丹麦,10591,78,527,-6,26.661887386371106,6.245518762663035
171,赤道几内亚,赤道几内亚,45,赤道几内亚,522,83,6,2,8.11719784960081,2.4481406002445394
172,布隆迪,布隆迪,44,布隆迪,27,8,1,0,7.145071048083432,2.3691738454097306
173,布基纳法索,布基纳法索,43,布基纳法索,766,6,51,1,24.998218258751542,22.927496730226487
174,不丹,不丹,42,不丹,11,0,0,0,8.209429426613127,3.2656044847750634
175,博茨瓦纳,博茨瓦纳,40,博茨瓦纳,24,0,1,0,32.13204210091784,50.272960671372445
176,伯利兹,伯利兹,41,伯利兹,18,0,2,0,7.306004157341348,2.064137182040487
177,玻利维亚,玻利维亚,39,玻利维亚,2831,275,122,4,49.64870151710163,90.2341013343591
178,波兰,波兰,38,波兰,16921,595,839,28,29.423172375593182,41.04475511016553
179,波黑,波黑,37,波黑,2162,20,116,4,8.8953009035545,3.9014952797185294
180,波多黎各,波多黎各,36,波多黎各,2299,43,114,1,4.370298525952428,0.7359221104986404
181,冰岛,冰岛,35,冰岛,1801,0,10,0,44.847522370830426,19.53086442103322
182,比利时,比利时,33,比利时,53779,330,8761,54,9.590603160642507,3.8561271050730115
183,被占巴勒斯坦领土,被占巴勒斯坦领土,30,被占巴勒斯坦领土,547,0,4,0,2.9335410719694686,0.1699002241734613
184,贝宁,贝宁,31,贝宁,327,8,2,0,17.00758618326484,10.20156507434241
185,北马其顿,北马其顿,29,北马其顿,1674,10,92,1,7.235451920579935,3.017952795752489
186,保加利亚,保加利亚,32,保加利亚,2023,33,95,2,18.486250579840956,12.036351750300494
187,百慕大,百慕大,28,百慕大,119,1,8,1,0.4560482459679698,0.004172064449177299
188,白俄罗斯,白俄罗斯,27,白俄罗斯,25840,1934,149,14,26.620256515886478,29.226190052126366
189,巴西,巴西,26,巴西,168331,5632,11519,396,203.68408592836423,713.67770021554
190,巴拿马,巴拿马,25,巴拿马,8616,168,249,5,21.354909305120195,6.231212989740694
191,巴林,巴林,24,巴林,5531,295,9,1,0.7772869774828717,0.01787832000827334
192,巴拉圭,巴拉圭,23,巴拉圭,737,13,10,0,29.50734853486281,35.3635606368516
193,巴基斯坦,巴基斯坦,22,巴基斯坦,34261,2180,737,31,71.22729220349365,74.32325893852594
194,巴哈马,巴哈马,21,巴哈马,93,1,11,0,23.878201820393326,1.1782859882294254
195,巴布亚新几内亚,巴布亚新几内亚,20,巴布亚新几内亚,8,0,0,0,77.82782546054341,37.670346614224755
196,巴巴多斯,巴巴多斯,19,巴巴多斯,84,0,7,0,0.6844309242776034,0.0194996224914391
197,澳大利亚,澳大利亚,18,澳大利亚,6964,16,97,0,218.54706975542643,697.4668706949104
198,奥地利,奥地利,17,奥地利,15910,36,623,3,19.78545543354242,9.894883715319137
199,安提瓜和巴布达,安提瓜和巴布达,16,安提瓜和巴布达,25,0,3,0,0.524629396264016,0.016659382313546273
200,安圭拉,安圭拉,15,安圭拉,3,0,0,0,0.3092802450450131,0.004158549292078383
201,安哥拉,安哥拉,14,安哥拉,45,0,2,0,57.32636066901132,104.60375782398704
202,安道尔,安道尔,13,安道尔,759,3,48,0,1.1483655816419986,0.04818601505948762
203,爱沙尼亚,爱沙尼亚,12,爱沙尼亚,1746,5,61,0,19.427155810421876,6.5710562202544525
204,爱尔兰,爱尔兰,11,爱尔兰,23242,107,1488,21,25.606289859936528,9.679745150827545
205,埃塞俄比亚,埃塞俄比亚,10,埃塞俄比亚,261,11,5,0,43.97351072336226,93.69755942008163
206,埃及,埃及,9,埃及,10093,347,544,11,46.51183683093945,88.79406872385928
207,阿塞拜疆,阿塞拜疆,8,阿塞拜疆,2693,104,33,1,20.694081153422847,8.87799175042217
208,阿曼,阿曼,7,阿曼,4019,298,17,0,30.605365290886958,26.863630254244924
209,阿鲁巴,阿鲁巴,6,阿鲁巴,101,0,3,0,0.5011279974656415,0.005806866656274296
210,阿联酋,阿联酋,5,阿联酋,19661,783,203,2,15.781914584221777,7.6239507706347815
211,阿根廷,阿根廷,4,阿根廷,6278,244,317,12,124.43384391102607,278.07097318538507
212,阿富汗,阿富汗,3,阿富汗,4967,0,127,0,46.10315447724982,61.25874997452178
213,阿尔及利亚,阿尔及利亚,2,阿尔及利亚,6067,176,515,8,68.11289203523242,213.68248179012664
214,阿尔巴尼亚,阿尔巴尼亚,1,阿尔巴尼亚,876,4,31,0,7.9738397279708435,2.9615437393915207
