OBJECTID,name_cn,globe_中文名,gb_yq_20200406xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,马里亚纳群岛,马里亚纳群岛,122,马里亚纳群岛,8,0,1,0,5.052993281206864,0.09621417961534802
2,维尔京群岛,维尔京群岛,178,维尔京群岛,3,0,0,0,1.388531531582004,0.020042683177033064
3,阿尔巴尼亚,阿尔巴尼亚,1,阿尔巴尼亚,377,44,21,3,7.9738397279708435,2.9615437393915207
4,阿尔及利亚,阿尔及利亚,2,阿尔及利亚,1251,0,130,0,68.11289203523242,213.68248179012664
5,阿富汗,阿富汗,3,阿富汗,337,38,7,0,46.10315447724982,61.25874997452178
6,阿根廷,阿根廷,4,阿根廷,1451,98,44,2,124.43384391102607,278.07097318538507
7,阿联酋,阿联酋,5,阿联酋,1799,294,10,0,15.781914584221777,7.6239507706347815
8,阿曼,阿曼,7,阿曼,331,33,2,0,30.605365290886958,26.863630254244924
9,阿塞拜疆,阿塞拜疆,8,阿塞拜疆,584,72,5,0,20.694081153422847,8.87799175042217
10,埃及,埃及,9,埃及,1173,103,78,7,46.51183683093945,88.79406872385928
11,埃塞俄比亚,埃塞俄比亚,10,埃塞俄比亚,43,5,1,1,43.97351072336226,93.69755942008163
12,爱尔兰,爱尔兰,11,爱尔兰,5111,507,158,21,25.606289859936528,9.679745150827545
13,爱沙尼亚,爱沙尼亚,12,爱沙尼亚,1097,79,15,2,19.427155810421876,6.5710562202544525
14,安道尔,安道尔,13,安道尔,523,57,17,0,1.1483655816419986,0.04818601505948762
15,安哥拉,安哥拉,14,安哥拉,14,4,2,0,57.32636066901132,104.60375782398704
16,安圭拉,安圭拉,15,安圭拉,3,0,0,0,0.3092802450450131,0.004158549292078383
17,奥地利,奥地利,17,奥地利,11983,217,204,18,19.78545543354242,9.894883715319137
18,澳大利亚,澳大利亚,18,澳大利亚,5744,109,36,2,218.54706975542643,697.4668706949104
19,巴巴多斯,巴巴多斯,19,巴巴多斯,51,0,0,0,0.6844309242776034,0.0194996224914391
20,巴布亚新几内亚,巴布亚新几内亚,20,巴布亚新几内亚,1,0,0,0,77.82782546054341,37.670346614224755
21,巴哈马,巴哈马,21,巴哈马,28,4,4,1,23.878201820393326,1.1782859882294254
22,巴基斯坦,巴基斯坦,22,巴基斯坦,3277,397,50,5,71.22729220349365,74.32325893852594
23,巴拉圭,巴拉圭,23,巴拉圭,104,8,3,0,29.50734853486281,35.3635606368516
24,巴林,巴林,24,巴林,700,12,4,0,0.7772869774828717,0.01787832000827334
25,巴拿马,巴拿马,25,巴拿马,1801,128,46,5,21.354909305120195,6.231212989740694
26,巴西,巴西,26,巴西,10278,1222,432,73,203.68408592836423,713.67770021554
27,白俄罗斯,白俄罗斯,27,白俄罗斯,562,122,8,4,26.620256515886478,29.226190052126366
28,保加利亚,保加利亚,32,保加利亚,531,28,20,3,18.486250579840956,12.036351750300494
29,贝宁,贝宁,31,贝宁,22,9,0,0,17.00758618326484,10.20156507434241
30,比利时,比利时,33,比利时,19691,1260,1447,164,9.590603160642507,3.8561271050730115
31,冰岛,冰岛,35,冰岛,1486,69,4,0,44.847522370830426,19.53086442103322
32,波多黎各,波多黎各,36,波多黎各,452,0,18,0,4.370298525952428,0.7359221104986404
33,波兰,波兰,38,波兰,4102,475,94,15,29.423172375593182,41.04475511016553
34,玻利维亚,玻利维亚,39,玻利维亚,157,18,10,0,49.64870151710163,90.2341013343591
35,伯利兹,伯利兹,41,伯利兹,5,1,0,0,7.306004157341348,2.064137182040487
36,博茨瓦纳,博茨瓦纳,40,博茨瓦纳,4,0,1,0,32.13204210091784,50.272960671372445
37,不丹,不丹,42,不丹,5,0,0,0,8.209429426613127,3.2656044847750634
38,布基纳法索,布基纳法索,43,布基纳法索,302,0,15,0,24.998218258751542,22.927496730226487
39,布隆迪,布隆迪,44,布隆迪,3,0,0,0,7.145071048083432,2.3691738454097306
40,赤道几内亚,赤道几内亚,45,赤道几内亚,16,0,0,0,8.11719784960081,2.4481406002445394
41,丹麦,丹麦,46,丹麦,4369,292,179,18,26.661887386371106,6.245518762663035
42,德国,德国,47,德国,95391,3677,1434,92,43.89945938952396,46.49600069178088
43,东帝汶,东帝汶,48,东帝汶,1,0,0,0,6.727455188594297,1.2596039661907503
44,多哥,多哥,49,多哥,44,4,3,0,12.905585097384344,4.596587935937332
45,多米尼加,多米尼加,50,多米尼加,1488,0,68,0,11.055731619200412,4.114215997556198
46,多米尼克,多米尼克,51,多米尼克,11,0,0,0,0.9165300698187111,0.03803228906603311
47,俄罗斯,俄罗斯,52,俄罗斯,5389,658,45,2,1086.6226050090922,2913.420135690986
48,厄瓜多尔,厄瓜多尔,53,厄瓜多尔,3465,0,172,0,31.184868452122515,20.28397958869074
49,厄立特里亚,厄立特里亚,54,厄立特里亚,29,9,0,0,22.071733292904064,10.373414452655513
50,法国,法国,55,法国,69607,1850,8064,518,65.84948177344343,66.25266750373711
51,法属圭亚那,法属圭亚那,58,法属圭亚那,66,4,0,0,12.489485824908654,7.400661348997357
