OBJECTID,globe_中文名,name_cn,gb_yq_20200322xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
71,加拿大,加拿大,79,加拿大,1048,202,13,4,1539.468150466872,1671.6081244929162
72,加纳,加纳,80,加纳,19,3,0,0,20.85129287889863,20.099997197909595
73,加蓬,加蓬,81,加蓬,3,0,1,0,27.0405892544518,20.540080925034847
74,柬埔寨,柬埔寨,83,柬埔寨,53,2,0,0,18.63402528346828,15.451451733370222
75,捷克,捷克,84,捷克,995,91,0,0,15.818643910981182,9.585600844794435
76,津巴布韦,津巴布韦,85,津巴布韦,2,1,0,0,24.014565161190962,33.489217774594756
77,喀麦隆,喀麦隆,87,喀麦隆,27,5,0,0,38.62394925249105,38.73945937697286
78,卡塔尔,卡塔尔,86,卡塔尔,470,10,0,0,4.7873525990949535,1.1415420848891193
79,开曼群岛,开曼群岛,88,开曼群岛,3,0,1,0,0.7550701551738679,0.018478842263955558
80,科特迪瓦,科特迪瓦,89,科特迪瓦,9,0,0,0,27.200269676136642,26.51686093435276
81,科威特,科威特,90,科威特,176,17,0,0,7.773666661161529,1.8230353152445502
82,克罗地亚,克罗地亚,91,克罗地亚,206,80,1,0,27.832937848644814,6.697720489730894
83,肯尼亚,肯尼亚,92,肯尼亚,7,0,0,0,32.64453207718531,46.05800391098552
84,拉脱维亚,拉脱维亚,94,拉脱维亚,124,13,0,0,17.674475146876787,8.498445404999151
85,黎巴嫩,黎巴嫩,95,黎巴嫩,206,43,4,0,4.3968577364534935,0.9857291017588082
86,立陶宛,立陶宛,97,立陶宛,105,36,1,0,13.70673626173672,9.209607774088758
87,利比里亚,利比里亚,96,利比里亚,3,1,0,0,13.951479545146258,7.8579063602181005
88,列支敦士登,列支敦士登,98,列支敦士登,36,2,0,0,0.5537338509349466,0.014136864978603553
89,留尼汪,留尼汪,99,留尼汪,47,19,0,0,1.7500307292354234,0.173901524911532
90,卢森堡,卢森堡,100,卢森堡,670,186,8,3,2.225166435247802,0.33199722996221875
91,卢旺达,卢旺达,101,卢旺达,17,6,0,0,6.096449092656216,2.1025448251222034
92,罗马尼亚,罗马尼亚,102,罗马尼亚,367,59,0,0,26.454777954956725,26.917526584737633
93,马达加斯加,马达加斯加,103,马达加斯加,3,3,0,0,40.419938104760654,49.63370971962616
94,马来西亚,马来西亚,107,马来西亚,1183,153,3,0,49.83001741353569,26.721544235033527
95,北马其顿,北马其顿,28,北马其顿,85,15,0,0,7.2354519205800685,3.017952795752632
96,毛里求斯,毛里求斯,110,毛里求斯,12,0,0,0,1.3969938726654902,0.11273432997090928
97,毛里塔尼亚,毛里塔尼亚,111,毛里塔尼亚,2,0,0,0,51.12697975701829,92.62167488315926
98,美国,美国,112,美国,15219,0,201,0,527.3581157276379,1112.9050036308156
99,蒙古,蒙古,114,蒙古,10,4,0,0,79.92807842067936,185.73206105499986
100,孟加拉国,孟加拉国,116,孟加拉国,24,7,2,1,28.416094170389727,11.668103308515434
101,秘鲁,秘鲁,33,秘鲁,318,84,2,0,63.8239657232155,107.39829219089364
102,摩尔多瓦,摩尔多瓦,117,摩尔多瓦,80,14,1,0,9.976920803980223,3.8970990094261504
103,摩洛哥,摩洛哥,118,摩洛哥,86,12,3,0,35.673396061731864,39.0925831357494
104,摩纳哥,摩纳哥,119,摩纳哥,18,6,0,0,0.8523161152170328,0.027462250009287616
105,墨西哥,墨西哥,120,墨西哥,164,0,1,0,131.3586095527125,173.73554611987979
106,纳米比亚,纳米比亚,121,纳米比亚,3,0,0,0,48.78547843601829,73.37887132917369
107,南非,南非,122,南非,240,35,0,0,67.18513901699947,116.54854257558914
108,尼泊尔,尼泊尔,124,尼泊尔,1,0,0,0,20.23630907856112,13.060309627616824
109,尼加拉瓜,尼加拉瓜,123,尼加拉瓜,2,1,0,0,15.025294999017735,10.71392260755255
110,尼日尔,尼日尔,125,尼日尔,1,0,0,0,48.70492264514461,99.739093443444
111,尼日利亚,尼日利亚,126,尼日利亚,22,10,0,0,41.78217691309874,76.66049680286469
112,挪威,挪威,127,挪威,1926,184,7,0,267.8994298156042,81.57468541459626
113,葡萄牙,葡萄牙,128,葡萄牙,1280,260,12,6,22.388757655282383,9.403946300113345
114,日本,日本,130,日本,1046,50,36,1,104.78979920248702,38.62456043847649
115,瑞典,瑞典,131,瑞典,1746,123,20,4,64.62631871977895,77.22779649392618
116,瑞士,瑞士,132,瑞士,6077,1237,56,13,11.567842828022984,5.104879920475219
117,萨尔瓦多,萨尔瓦多,133,萨尔瓦多,1,0,0,0,5.9035525389313515,1.8024637233044065
118,塞尔维亚,塞尔维亚,134,塞尔维亚,173,38,1,0,16.158105261964824,9.776125219837315
119,塞内加尔,塞内加尔,135,塞内加尔,56,18,0,0,24.687196205215827,15.868518139954155
120,塞浦路斯,塞浦路斯,136,塞浦路斯,84,17,0,0,5.7045463820209115,0.9150667581822769
121,沙特阿拉伯,沙特阿拉伯,138,沙特阿拉伯,392,118,0,0,65.94437383515957,175.59795618430664
122,圣马力诺,圣马力诺,142,圣马力诺,151,0,20,6,1.1315150601924215,0.05342853514833507
123,斯里兰卡,斯里兰卡,144,斯里兰卡,72,13,0,0,10.823566818714909,5.654757879000185
124,斯洛伐克,斯洛伐克,145,斯洛伐克,178,41,0,0,12.817386388913786,6.015673484608724
125,斯洛文尼亚,斯洛文尼亚,146,斯洛文尼亚,383,42,1,0,8.241584103350847,2.260139332641655
126,斯威士兰,斯威士兰,147,斯威士兰,1,0,0,0,4.598394421340223,1.3598776196135145
127,苏丹,苏丹,148,苏丹,2,1,1,0,63.35097060783581,158.0466263581876
128,苏里南,苏里南,149,苏里南,2,0,0,0,14.84675909558034,11.428348254921412
129,索马里,索马里,150,索马里,1,0,0,0,48.13409307429269,51.98141783234195
130,泰国,泰国,151,泰国,411,89,1,0,57.346016213812554,43.62243168362355
131,坦桑尼亚,坦桑尼亚,152,坦桑尼亚,6,0,0,0,42.077890030347234,78.86090528003723
132,特立尼达和多巴哥,特立尼达和多巴哥,153,特立尼达和多巴哥,9,0,0,0,3.680629586951003,0.4137188520633441
133,突尼斯,突尼斯,154,突尼斯,60,6,1,0,22.458696037337344,15.988278012532524
134,土耳其,土耳其,155,土耳其,947,277,21,12,67.63347978872251,82.29688605646851
135,危地马拉,危地马拉,156,危地马拉,12,0,1,0,15.355510089228543,9.31605558714351
136,委内瑞拉,委内瑞拉,157,委内瑞拉,36,0,0,0,58.55556373422501,75.57584372702944
137,文莱,文莱,158,文莱,83,5,0,0,4.61752042414165,0.4896262132202988
138,乌干达,乌干达,159,乌干达,1,1,0,0,19.661012894744616,18.979199764248577
139,乌克兰,乌克兰,160,乌克兰,47,21,3,0,63.05817999968692,73.69212728191064
140,乌拉圭,乌拉圭,161,乌拉圭,94,0,0,0,16.941747967566673,17.708958502391088
141,乌兹别克斯坦,乌兹别克斯坦,162,乌兹别克斯坦,33,0,0,0,60.5666233837278,45.83407503762229
142,西班牙,西班牙,163,西班牙,24926,4946,1326,324,55.118841175901764,54.280343511511816
143,希腊,希腊,164,希腊,530,35,13,5,58.47034243451138,12.923495647177484
144,新加坡,新加坡,165,新加坡,432,47,2,2,1.9553307336349242,0.2523737098666097
145,新喀里多尼亚,新喀里多尼亚,166,新喀里多尼亚,4,2,0,0,0.3153846941739794,0.0043535203997104345
146,新西兰,新西兰,167,新西兰,66,13,0,0,58.304165366366284,29.63120638720386
147,匈牙利,匈牙利,168,匈牙利,131,46,4,0,17.81727862828512,10.96767898880457
148,牙买加,牙买加,169,牙买加,16,0,1,0,4.827981222792307,0.8247678758169106
149,亚美尼亚,亚美尼亚,170,亚美尼亚,160,24,0,0,9.904000073855808,3.665524679494105
150,伊拉克,伊拉克,171,伊拉克,214,21,17,3,30.660664906794203,41.78992464134522
151,伊朗,伊朗,172,伊朗,20610,966,1556,123,68.40164742880594,155.27545671985794
152,以色列,以色列,173,以色列,883,171,1,0,8.297262355484245,2.635821759653155
153,意大利,意大利,174,意大利,53578,6557,4827,795,62.44360010363238,33.478741916560494
154,印度,印度,175,印度,283,88,4,0,131.09065847419012,259.72588140084724
155,印度尼西亚,印度尼西亚,176,印度尼西亚,450,81,38,6,332.89793967106874,150.2324304884168
156,英国,英国,177,英国,5018,1035,233,56,79.99039540456747,32.91943771179039
157,约旦,约旦,178,约旦,84,15,0,0,16.44573457072095,8.174769097572026
158,越南,越南,179,越南,94,3,0,0,51.129595842029055,28.049825586585218
159,赞比亚,赞比亚,180,赞比亚,2,0,0,0,44.99223003303926,63.45705186734683
160,乍得,乍得,182,乍得,1,0,0,0,50.18828397262675,107.57261660981044
161,智利,智利,184,智利,434,0,1,1,206.21721206455453,76.94303951148807
162,中非,中非,185,中非,3,2,0,0,39.123866083048675,51.868558185838594
163,中国,中国,186,中国,81600,102,3276,9,260.04206422474147,965.6285542020123
164,其他,其他,129,其他,712,0,7,0,0.4374878337223012,0.011018707453039386
165,被占巴勒斯坦领土,被占巴勒斯坦领土,29,被占巴勒斯坦领土,52,4,0,0,2.9335410717863564,0.16990022406385694
166,波黑,波黑,36,波黑,92,48,1,1,8.895300903470677,3.9014952814945154
167,圣马丁,圣马丁,141,圣马丁,5,0,0,0,0.15159164717977763,0.0008890849768216117
168,直布罗陀,直布罗陀,183,直布罗陀,10,0,0,0,0.013883779104465492,6.97538032364115e-06
169,圣巴托洛缪岛,圣巴托洛缪岛,139,圣巴托洛缪岛,3,0,0,0,0.026108061968111107,2.9894487100654525e-05
170,马提尼克,马提尼克,108,马提尼克,32,0,0,0,1.1220900627897885,0.06328798803366831
171,法罗群岛,法罗群岛,51,法罗群岛,92,12,0,0,0.6757866154412179,0.019108692039151057
172,马耳他,马耳他,106,马耳他,73,9,0,0,0.6356257724797016,0.02285081089681814
173,马尔代夫,马尔代夫,105,马尔代夫,13,0,0,0,4.263072774911731,0.9783650324045342
174,根西,根西,66,根西,1,0,0,0,0.40007693778177467,0.006160076129954475
175,法属波利尼西亚,法属波利尼西亚,52,法属波利尼西亚,15,4,0,0,1.2676477383094853,0.08405644534004428
176,泽西岛,泽西岛,181,泽西岛,12,0,0,0,0.46804568234372024,0.01029321544508937
177,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,143,圣文森特和格林纳丁斯,1,0,0,0,0.529268597618696,0.013676869394688674
178,安提瓜和巴布达,安提瓜和巴布达,15,安提瓜和巴布达,1,0,0,0,0.5246293974916661,0.016659382357320156
179,马约特岛,马约特岛,109,马约特岛,11,7,0,0,0.5941586590987837,0.013146780122935929
180,美属维尔京群岛,美属维尔京群岛,113,美属维尔京群岛,6,3,0,0,0.660072348421674,0.010213949759593633
181,圣卢西亚,圣卢西亚,140,圣卢西亚,2,0,0,0,0.7709442288375159,0.028303511556656634
182,塞舌尔,塞舌尔,137,塞舌尔,7,1,0,0,0.4740355432504909,0.008996655303766232
183,荷兰,荷兰,74,荷兰,3631,637,136,30,16.128406649809563,4.0342437462577285
184,蒙塞拉特岛,蒙塞拉特岛,115,蒙塞拉特岛,1,0,0,0,0.3013145722660937,0.00427556984376005
185,百慕大,百慕大,27,百慕大,2,0,0,0,0.4560482455737721,0.0041720644285479815
186,马恩岛,马恩岛,104,马恩岛,2,1,0,0,0.9719365972677767,0.04656292839406764
