OBJECTID,globe_中文名,name_cn,gb_yq_20200320xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
91,孟加拉国,孟加拉国,107,孟加拉国,17,7,1,1,28.416094170389727,11.668103308515434
92,秘鲁,秘鲁,31,秘鲁,234,89,0,0,63.8239657232155,107.39829219089364
93,摩尔多瓦,摩尔多瓦,108,摩尔多瓦,49,13,0,0,9.976920803980223,3.8970990094261504
94,摩洛哥,摩洛哥,109,摩洛哥,61,12,2,0,35.673396061731864,39.0925831357494
95,摩纳哥,摩纳哥,110,摩纳哥,9,0,0,0,0.8523161152170328,0.027462250009287616
96,墨西哥,墨西哥,111,墨西哥,118,25,1,1,131.3586095527125,173.73554611987979
97,纳米比亚,纳米比亚,112,纳米比亚,3,1,0,0,48.78547843601829,73.37887132917369
98,南非,南非,113,南非,150,34,0,0,67.18513901699947,116.54854257558914
99,尼泊尔,尼泊尔,115,尼泊尔,1,0,0,0,20.23630907856112,13.060309627616824
100,尼加拉瓜,尼加拉瓜,114,尼加拉瓜,1,1,0,0,15.025294999017735,10.71392260755255
101,尼日尔,尼日尔,116,尼日尔,1,1,0,0,48.70492264514461,99.739093443444
102,尼日利亚,尼日利亚,117,尼日利亚,12,4,0,0,41.78217691309874,76.66049680286469
103,挪威,挪威,118,挪威,1552,129,6,3,267.8994298156042,81.57468541459626
104,葡萄牙,葡萄牙,119,葡萄牙,785,143,3,1,22.388757655282383,9.403946300113345
105,日本,日本,121,日本,950,77,33,4,104.78979920248702,38.62456043847649
106,瑞典,瑞典,122,瑞典,1423,144,3,0,64.62631871977895,77.22779649392618
107,瑞士,瑞士,123,瑞士,3863,853,33,12,11.567842828022984,5.104879920475219
108,萨尔瓦多,萨尔瓦多,124,萨尔瓦多,1,1,0,0,5.9035525389313515,1.8024637233044065
109,塞尔维亚,塞尔维亚,125,塞尔维亚,123,41,0,0,16.158105261964824,9.776125219837315
110,塞内加尔,塞内加尔,126,塞内加尔,38,2,0,0,24.687196205215827,15.868518139954155
111,塞浦路斯,塞浦路斯,127,塞浦路斯,58,0,0,0,5.7045463820209115,0.9150667581822769
112,沙特阿拉伯,沙特阿拉伯,129,沙特阿拉伯,238,0,0,0,65.94437383515957,175.59795618430664
113,圣马力诺,圣马力诺,133,圣马力诺,126,17,14,0,1.1315150601924215,0.05342853514833507
114,斯里兰卡,斯里兰卡,135,斯里兰卡,59,17,0,0,10.823566818714909,5.654757879000185
115,斯洛伐克,斯洛伐克,136,斯洛伐克,123,18,0,0,12.817386388913786,6.015673484608724
116,斯洛文尼亚,斯洛文尼亚,137,斯洛文尼亚,319,33,1,0,8.241584103350847,2.260139332641655
117,斯威士兰,斯威士兰,138,斯威士兰,1,0,0,0,4.598394421340223,1.3598776196135145
118,苏丹,苏丹,139,苏丹,1,0,1,0,63.35097060783581,158.0466263581876
119,苏里南,苏里南,140,苏里南,1,0,0,0,14.84675909558034,11.428348254921412
120,索马里,索马里,141,索马里,1,0,0,0,48.13409307429269,51.98141783234195
121,泰国,泰国,142,泰国,322,110,1,0,57.346016213812554,43.62243168362355
122,坦桑尼亚,坦桑尼亚,143,坦桑尼亚,6,3,0,0,42.077890030347234,78.86090528003723
123,特立尼达和多巴哥,特立尼达和多巴哥,144,特立尼达和多巴哥,9,2,0,0,3.680629586951003,0.4137188520633441
124,突尼斯,突尼斯,145,突尼斯,39,10,0,0,22.458696037337344,15.988278012532524
125,土耳其,土耳其,146,土耳其,191,0,2,0,67.63347978872251,82.29688605646851
126,危地马拉,危地马拉,147,危地马拉,9,3,1,0,15.355510089228543,9.31605558714351
127,委内瑞拉,委内瑞拉,148,委内瑞拉,36,0,0,0,58.55556373422501,75.57584372702944
128,文莱,文莱,149,文莱,73,17,0,0,4.61752042414165,0.4896262132202988
129,乌克兰,乌克兰,150,乌克兰,16,0,2,0,63.05817999968692,73.69212728191064
130,乌拉圭,乌拉圭,151,乌拉圭,79,50,0,0,16.941747967566673,17.708958502391088
131,乌兹别克斯坦,乌兹别克斯坦,152,乌兹别克斯坦,21,5,0,0,60.5666233837278,45.83407503762229
132,西班牙,西班牙,153,西班牙,17147,3431,767,169,55.118841175901764,54.280343511511816
133,希腊,希腊,154,希腊,418,0,5,0,58.47034243451138,12.923495647177484
134,新加坡,新加坡,155,新加坡,345,32,0,0,1.9553307336349242,0.2523737098666097
135,新喀里多尼亚,新喀里多尼亚,156,新喀里多尼亚,2,2,0,0,0.3153846941739794,0.0043535203997104345
136,新西兰,新西兰,157,新西兰,39,19,0,0,58.304165366366284,29.63120638720386
137,匈牙利,匈牙利,158,匈牙利,73,15,1,0,17.81727862828512,10.96767898880457
138,牙买加,牙买加,159,牙买加,15,2,1,1,4.827981222792307,0.8247678758169106
139,亚美尼亚,亚美尼亚,160,亚美尼亚,122,38,0,0,9.904000073855808,3.665524679494105
140,伊拉克,伊拉克,161,伊拉克,177,13,12,0,30.660664906794203,41.78992464134522
141,伊朗,伊朗,162,伊朗,18407,1046,1284,149,68.40164742880594,155.27545671985794
142,以色列,以色列,163,以色列,529,102,0,0,8.297262355484245,2.635821759653155
143,意大利,意大利,164,意大利,41035,5322,3407,429,62.44360010363238,33.478741916560494
144,印度,印度,165,印度,195,44,4,1,131.09065847419012,259.72588140084724
145,印度尼西亚,印度尼西亚,166,印度尼西亚,309,82,25,6,332.89793967106874,150.2324304884168
146,英国,英国,167,英国,3277,647,144,41,80.6012340838105,32.931884776853764
147,约旦,约旦,168,约旦,56,4,0,0,16.44573457072095,8.174769097572026
148,越南,越南,169,越南,85,19,0,0,51.129595842029055,28.049825586585218
149,赞比亚,赞比亚,170,赞比亚,2,0,0,0,44.99223003303926,63.45705186734683
150,乍得,乍得,172,乍得,1,1,0,0,50.18828397262675,107.57261660981044
151,智利,智利,174,智利,342,104,0,0,206.21721206455453,76.94303951148807
152,中非,中非,175,中非,1,0,0,0,39.123866083048675,51.868558185838594
153,中国,中国,176,中国,81416,116,3261,8,260.04206422474147,965.6285542020123
154,其他,其他,120,其他,712,0,7,0,0.4374878337223012,0.011018707453039386
155,被占巴勒斯坦领土,被占巴勒斯坦领土,27,被占巴勒斯坦领土,47,3,0,0,2.9335410717863564,0.16990022406385694
156,波黑,波黑,34,波黑,44,8,0,0,8.895300903470677,3.9014952814945154
157,圣马丁,圣马丁,132,圣马丁,5,0,0,0,0.15159164717977763,0.0008890849768216117
158,直布罗陀,直布罗陀,173,直布罗陀,10,2,0,0,0.013883779104465492,6.97538032364115e-06
159,圣巴托洛缪岛,圣巴托洛缪岛,130,圣巴托洛缪岛,3,0,0,0,0.026108061968111107,2.9894487100654525e-05
160,马提尼克,马提尼克,99,马提尼克,32,9,0,0,1.1220900627897885,0.06328798803366831
161,法罗群岛,法罗群岛,47,法罗群岛,72,14,0,0,0.6757866154412179,0.019108692039151057
162,马耳他,马耳他,97,马耳他,53,5,0,0,0.6356257724797016,0.02285081089681814
163,马尔代夫,马尔代夫,96,马尔代夫,13,0,0,0,4.263072774911731,0.9783650324045342
164,根西,根西,61,根西,1,0,0,0,0.40007693778177467,0.006160076129954475
165,法属波利尼西亚,法属波利尼西亚,48,法属波利尼西亚,11,8,0,0,1.2676477383094853,0.08405644534004428
166,泽西岛,泽西岛,171,泽西岛,5,0,0,0,0.46804568234372024,0.01029321544508937
167,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,134,圣文森特和格林纳丁斯,1,0,0,0,0.529268597618696,0.013676869394688674
168,安提瓜和巴布达,安提瓜和巴布达,14,安提瓜和巴布达,1,0,0,0,0.5246293974916661,0.016659382357320156
169,马约特岛,马约特岛,100,马约特岛,4,1,0,0,0.5941586590987837,0.013146780122935929
170,美属维尔京群岛,美属维尔京群岛,104,美属维尔京群岛,3,0,0,0,0.660072348421674,0.010213949759593633
171,圣卢西亚,圣卢西亚,131,圣卢西亚,2,0,0,0,0.7709442288375159,0.028303511556656634
172,塞舌尔,塞舌尔,128,塞舌尔,6,0,0,0,0.4740355432504909,0.008996655303766232
173,荷兰,荷兰,68,荷兰,2460,409,76,18,16.128406649809563,4.0342437462577285
174,蒙塞拉特岛,蒙塞拉特岛,106,蒙塞拉特岛,1,0,0,0,0.3013145722660937,0.00427556984376005
