OBJECTID,name_cn,globe_中文名,gb_yq_20200404xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,马里亚纳群岛,马里亚纳群岛,121,马里亚纳群岛,8,0,1,0,5.052993281206864,0.09621417961534802
2,维尔京群岛,维尔京群岛,176,维尔京群岛,3,0,0,0,1.388531531582004,0.020042683177033064
3,阿尔巴尼亚,阿尔巴尼亚,1,阿尔巴尼亚,333,56,17,1,7.9738397279708435,2.9615437393915207
4,阿尔及利亚,阿尔及利亚,2,阿尔及利亚,986,0,83,0,68.11289203523242,213.68248179012664
5,阿富汗,阿富汗,3,阿富汗,270,1,5,0,46.10315447724982,61.25874997452178
6,阿根廷,阿根廷,4,阿根廷,1265,132,37,6,124.43384391102607,278.07097318538507
7,阿联酋,阿联酋,5,阿联酋,1264,240,9,1,15.781914584221777,7.6239507706347815
8,阿曼,阿曼,7,阿曼,277,25,1,0,30.605365290886958,26.863630254244924
9,阿塞拜疆,阿塞拜疆,8,阿塞拜疆,443,43,5,0,20.694081153422847,8.87799175042217
10,埃及,埃及,9,埃及,985,120,66,8,46.51183683093945,88.79406872385928
11,埃塞俄比亚,埃塞俄比亚,10,埃塞俄比亚,35,4,0,0,43.97351072336226,93.69755942008163
12,爱尔兰,爱尔兰,11,爱尔兰,4273,424,120,22,25.606289859936528,9.679745150827545
13,爱沙尼亚,爱沙尼亚,12,爱沙尼亚,961,103,12,1,19.427155810421876,6.5710562202544525
14,安道尔,安道尔,13,安道尔,442,13,16,1,1.1483655816419986,0.04818601505948762
15,安哥拉,安哥拉,14,安哥拉,10,2,2,0,57.32636066901132,104.60375782398704
16,安圭拉,安圭拉,15,安圭拉,3,1,0,0,0.3092802450450131,0.004158549292078383
17,奥地利,奥地利,17,奥地利,11525,396,168,10,19.78545543354242,9.894883715319137
18,澳大利亚,澳大利亚,18,澳大利亚,5454,230,28,5,218.54706975542643,697.4668706949104
19,巴巴多斯,巴巴多斯,19,巴巴多斯,45,0,0,0,0.6844309242776034,0.0194996224914391
20,巴布亚新几内亚,巴布亚新几内亚,20,巴布亚新几内亚,1,0,0,0,77.82782546054341,37.670346614224755
21,巴哈马,巴哈马,21,巴哈马,24,3,3,2,23.878201820393326,1.1782859882294254
22,巴基斯坦,巴基斯坦,22,巴基斯坦,2450,0,35,0,71.22729220349365,74.32325893852594
23,巴拉圭,巴拉圭,23,巴拉圭,92,15,3,0,29.50734853486281,35.3635606368516
24,巴林,巴林,24,巴林,673,30,4,0,0.7772869774828717,0.01787832000827334
