OBJECTID,globe_OBJECTID,name_cn,globe_中文名,globe_Shape_Leng,gb_yq_20211027xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,1,中国,中国,260.042064225,223,中国,125738,52,5696,0,260.04206422474147,965.6285542020123
2,2,中非,中非,39.123866083,222,中非,11518,0,100,0,39.123866083048675,51.868558185838594
3,3,智利,智利,206.217212065,221,智利,1684608,1157,37691,6,206.21721206455453,76.94303951148807
4,4,直布罗陀,直布罗陀,0.0138837797373,220,直布罗陀,5904,17,98,0,0.013883779737236826,6.97538115385218e-06
5,5,乍得,乍得,50.1882839726,219,乍得,5069,0,174,0,50.18828397262675,107.57261660981044
6,6,泽西岛,泽西岛,0.468045681608,218,泽西岛,10772,18,80,0,0.46804568160716375,0.010293215375969375
7,7,赞比亚,赞比亚,44.992230033,217,赞比亚,209648,9,3660,1,44.99223003303926,63.45705186734683
8,8,越南,越南,51.129595842,216,越南,896174,3595,21802,64,51.129595842029055,28.049825586585218
9,9,约旦,约旦,16.4457345707,215,约旦,854758,1746,10976,11,16.44573457072095,8.174769097572026
10,10,英国,英国,79.9903954046,214,英国,8853231,43453,139834,263,79.99039540456778,32.91943771179002
11,11,印度尼西亚,印度尼西亚,332.897939671,213,印度尼西亚,4241809,719,143299,29,332.89793967106874,150.2324304884168
12,12,印度,印度,131.090658474,212,印度,34215653,13451,455653,585,131.09065847419012,259.72588140084724
13,13,意大利,意大利,62.4436001036,211,意大利,4747773,4053,131904,48,62.44360010363238,33.478741916560494
14,14,以色列,以色列,8.29726235548,210,以色列,1325063,727,8063,3,8.297262355484154,2.635821759653052
15,15,伊朗,伊朗,68.4016474288,209,伊朗,5877456,9096,125519,156,68.40164742880594,155.27545671985794
16,16,伊拉克,伊拉克,30.6606649068,208,伊拉克,2049240,1429,23024,31,30.660664906794203,41.78992464134522
17,17,也门,也门,33.5004417997,207,也门,9711,17,1858,8,33.50044179970094,35.874965221221984
18,18,亚美尼亚,亚美尼亚,9.90400007386,206,亚美尼亚,300143,2074,6151,39,9.904000073855808,3.665524679494105
19,19,牙买加,牙买加,4.82798122279,205,牙买加,88480,49,2184,1,4.827981222792307,0.8247678758169106
20,20,叙利亚,叙利亚,20.6286198894,204,叙利亚,42076,277,2526,9,20.628619889358337,18.555305741023673
21,21,匈牙利,匈牙利,17.8172786283,203,匈牙利,855339,3125,30647,36,17.81727862828512,10.96767898880457
22,22,新西兰,新西兰,58.3041653664,202,新西兰,5539,78,28,0,58.304165366366284,29.63120638720386
23,23,新喀里多尼亚,新喀里多尼亚,0.315384694174,201,新喀里多尼亚,10687,134,261,0,0.3153846941739794,0.0043535203997104345
24,24,新加坡,新加坡,1.95533073363,200,新加坡,179095,3277,339,10,1.9553307336349242,0.2523737098666097
25,25,希腊,希腊,58.4703424345,199,希腊,724571,4276,15707,25,58.47034243451138,12.923495647177484
26,27,西班牙,西班牙,55.1188411759,198,西班牙,5004144,0,87238,0,55.118841175901764,54.280343511511816
27,28,乌兹别克斯坦,乌兹别克斯坦,60.5666233837,197,乌兹别克斯坦,184563,330,1312,3,60.5666233837278,45.83407503762229
28,29,乌拉圭,乌拉圭,16.9417479676,196,乌拉圭,392319,171,6073,2,16.941747967566673,17.708958502391088
29,30,乌克兰,乌克兰,63.0581799997,195,乌克兰,2825733,22574,65628,692,63.05817999968692,73.69212728191064
30,31,乌干达,乌干达,19.6610128947,194,乌干达,125861,73,3204,4,19.661012894744616,18.979199764248577
31,32,文莱,文莱,4.61752042414,193,文莱,12595,211,53,0,4.61752042414165,0.4896262132202988
32,33,委内瑞拉,委内瑞拉,58.5555637342,192,委内瑞拉,401259,748,4822,12,58.55556373422501,75.57584372702944
33,34,维尔京群岛,维尔京群岛,1.38853153158,191,维尔京群岛,2725,0,37,0,1.3885315315819444,0.020042683177038677
34,35,危地马拉,危地马拉,15.3555100892,190,危地马拉,595067,0,14748,-1,15.355510089228543,9.31605558714351
35,36,瓦努阿图,瓦努阿图,11.851157107,189,瓦努阿图,5,2,0,0,11.851157106954787,0.5959110387382458
36,230,瓦利斯群岛和富图纳群岛,瓦利斯群岛和富图纳群岛,0.545708928193,188,瓦利斯群岛和富图纳群岛,454,0,7,0,0.5457089281929385,0.008047407074154939
37,38,土耳其,土耳其,67.6334797887,187,土耳其,7909111,29643,69559,215,67.63347978872251,82.29688605646851
38,40,突尼斯,突尼斯,22.4586960373,186,突尼斯,712013,150,25213,53,22.458696037337344,15.988278012532524
39,41,特立尼达和多巴哥,特立尼达和多巴哥,3.68062958695,185,特立尼达和多巴哥,55798,117,1650,5,3.680629586951003,0.4137188520633441
