OBJECTID,globe_中文名,name_cn,gb_yq_20200326xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
100,马来西亚,马来西亚,114,马来西亚,1796,172,19,3,49.83001741353569,26.721544235033527
101,马里,马里,115,马里,2,2,0,0,59.941406505727436,105.49231858205978
102,北马其顿,北马其顿,28,北马其顿,177,29,2,0,7.2354519205800685,3.017952795752632
103,毛里求斯,毛里求斯,118,毛里求斯,47,5,2,0,1.3969938726654902,0.11273432997090928
104,毛里塔尼亚,毛里塔尼亚,119,毛里塔尼亚,2,0,0,0,51.12697975701829,92.62167488315926
105,美国,美国,120,美国,63570,11656,884,211,527.3581157276379,1112.9050036308156
106,蒙古,蒙古,122,蒙古,10,0,0,0,79.92807842067936,185.73206105499986
107,孟加拉国,孟加拉国,124,孟加拉国,39,0,4,0,28.416094170389727,11.668103308515434
108,秘鲁,秘鲁,33,秘鲁,480,64,9,4,63.8239657232155,107.39829219089364
109,缅甸,缅甸,125,缅甸,3,0,0,0,68.15891166902985,58.76459847928267
110,摩尔多瓦,摩尔多瓦,126,摩尔多瓦,149,24,1,0,9.976920803980223,3.8970990094261504
111,摩洛哥,摩洛哥,127,摩洛哥,225,55,6,1,35.673396061731864,39.0925831357494
112,摩纳哥,摩纳哥,128,摩纳哥,23,0,0,0,0.8523161152170328,0.027462250009287616
113,莫桑比克,莫桑比克,129,莫桑比克,5,2,0,0,61.297781375557676,63.82014500330873
114,墨西哥,墨西哥,130,墨西哥,478,108,5,1,131.3586095527125,173.73554611987979
115,纳米比亚,纳米比亚,131,纳米比亚,5,1,0,0,48.78547843601829,73.37887132917369
116,南非,南非,132,南非,709,155,0,0,67.18513901699947,116.54854257558914
117,尼泊尔,尼泊尔,134,尼泊尔,3,1,0,0,20.23630907856112,13.060309627616824
118,尼加拉瓜,尼加拉瓜,133,尼加拉瓜,2,0,0,0,15.025294999017735,10.71392260755255
119,尼日尔,尼日尔,135,尼日尔,2,0,0,0,48.70492264514461,99.739093443444
120,尼日利亚,尼日利亚,136,尼日利亚,46,4,1,1,41.78217691309874,76.66049680286469
121,挪威,挪威,137,挪威,2916,350,12,2,267.8994298156042,81.57468541459626
122,葡萄牙,葡萄牙,138,葡萄牙,2995,633,43,10,22.388757655282383,9.403946300113345
123,日本,日本,140,日本,1291,98,45,2,104.78979920248702,38.62456043847649
124,瑞典,瑞典,141,瑞典,2510,238,42,6,64.62631871977895,77.22779649392618
125,瑞士,瑞士,142,瑞士,9714,925,103,17,11.567842828022984,5.104879920475219
126,萨尔瓦多,萨尔瓦多,143,萨尔瓦多,13,8,0,0,5.9035525389313515,1.8024637233044065
127,塞尔维亚,塞尔维亚,144,塞尔维亚,384,81,4,1,16.158105261964824,9.776125219837315
128,塞内加尔,塞内加尔,145,塞内加尔,99,13,0,0,24.687196205215827,15.868518139954155
129,塞浦路斯,塞浦路斯,146,塞浦路斯,132,8,3,0,5.7045463820209115,0.9150667581822769
130,沙特阿拉伯,沙特阿拉伯,148,沙特阿拉伯,900,133,2,1,65.94437383515957,175.59795618430664
131,圣马力诺,圣马力诺,153,圣马力诺,208,21,21,0,1.1315150601924215,0.05342853514833507
132,斯里兰卡,斯里兰卡,155,斯里兰卡,102,0,0,0,10.823566818714909,5.654757879000185
133,斯洛伐克,斯洛伐克,156,斯洛伐克,216,12,0,0,12.817386388913786,6.015673484608724
134,斯洛文尼亚,斯洛文尼亚,157,斯洛文尼亚,528,48,4,1,8.241584103350847,2.260139332641655
135,斯威士兰,斯威士兰,158,斯威士兰,4,0,0,0,4.598394421340223,1.3598776196135145
136,苏丹,苏丹,159,苏丹,3,0,1,0,63.35097060783581,158.0466263581876
137,苏里南,苏里南,160,苏里南,7,1,0,0,14.84675909558034,11.428348254921412
138,索马里,索马里,161,索马里,2,1,0,0,48.13409307429269,51.98141783234195
139,泰国,泰国,162,泰国,934,0,4,0,57.346016213812554,43.62243168362355
140,坦桑尼亚,坦桑尼亚,163,坦桑尼亚,13,1,0,0,42.077890030347234,78.86090528003723
141,特立尼达和多巴哥,特立尼达和多巴哥,165,特立尼达和多巴哥,60,3,1,1,3.680629586951003,0.4137188520633441
142,突尼斯,突尼斯,166,突尼斯,173,59,5,2,22.458696037337344,15.988278012532524
143,土耳其,土耳其,167,土耳其,2433,561,59,15,67.63347978872251,82.29688605646851
144,危地马拉,危地马拉,168,危地马拉,24,3,1,0,15.355510089228543,9.31605558714351
145,委内瑞拉,委内瑞拉,169,委内瑞拉,91,14,0,0,58.55556373422501,75.57584372702944
146,文莱,文莱,170,文莱,109,5,0,0,4.61752042414165,0.4896262132202988
147,乌干达,乌干达,171,乌干达,14,5,0,0,19.661012894744616,18.979199764248577
148,乌克兰,乌克兰,172,乌克兰,156,43,5,1,63.05817999968692,73.69212728191064
149,乌拉圭,乌拉圭,173,乌拉圭,217,55,0,0,16.941747967566673,17.708958502391088
150,乌兹别克斯坦,乌兹别克斯坦,174,乌兹别克斯坦,65,15,0,0,60.5666233837278,45.83407503762229
151,西班牙,西班牙,175,西班牙,47610,7937,3434,738,55.118841175901764,54.280343511511816
152,希腊,希腊,176,希腊,821,78,22,2,58.47034243451138,12.923495647177484
153,新加坡,新加坡,177,新加坡,631,73,2,0,1.9553307336349242,0.2523737098666097
154,新喀里多尼亚,新喀里多尼亚,178,新喀里多尼亚,14,4,0,0,0.3153846941739794,0.0043535203997104345
155,新西兰,新西兰,179,新西兰,262,73,0,0,58.304165366366284,29.63120638720386
156,匈牙利,匈牙利,180,匈牙利,261,35,10,0,17.81727862828512,10.96767898880457
157,叙利亚,叙利亚,181,叙利亚,5,4,0,0,20.628619889358337,18.555305741023673
158,牙买加,牙买加,182,牙买加,26,5,1,0,4.827981222792307,0.8247678758169106
159,亚美尼亚,亚美尼亚,183,亚美尼亚,290,25,0,0,9.904000073855808,3.665524679494105
160,伊拉克,伊拉克,184,伊拉克,346,30,29,2,30.660664906794203,41.78992464134522
161,伊朗,伊朗,185,伊朗,27017,2206,2077,143,68.40164742880594,155.27545671985794
162,以色列,以色列,186,以色列,2369,199,5,0,8.297262355484245,2.635821759653155
163,意大利,意大利,187,意大利,74386,5210,7505,685,62.44360010363238,33.478741916560494
164,印度,印度,188,印度,649,87,13,4,131.09065847419012,259.72588140084724
165,印度尼西亚,印度尼西亚,189,印度尼西亚,790,104,58,3,332.89793967106874,150.2324304884168
166,英国,英国,190,英国,9533,1452,463,41,79.99039540456747,32.91943771179039
167,约旦,约旦,191,约旦,172,19,0,0,16.44573457072095,8.174769097572026
168,越南,越南,192,越南,141,7,0,0,51.129595842029055,28.049825586585218
169,赞比亚,赞比亚,193,赞比亚,3,0,0,0,44.99223003303926,63.45705186734683
170,乍得,乍得,195,乍得,3,0,0,0,50.18828397262675,107.57261660981044
171,智利,智利,197,智利,1142,220,3,1,206.21721206455453,76.94303951148807
172,中非,中非,198,中非,5,1,0,0,39.123866083048675,51.868558185838594
173,中国,中国,199,中国,82078,118,3298,5,260.04206422474147,965.6285542020123
174,其他,其他,139,其他,712,0,7,0,0.4374878337223012,0.011018707453039386
175,被占巴勒斯坦领土,被占巴勒斯坦领土,29,被占巴勒斯坦领土,64,4,1,1,2.9335410717863564,0.16990022406385694
176,波黑,波黑,36,波黑,173,9,3,1,8.895300903470677,3.9014952814945154
177,圣马丁,圣马丁,152,圣马丁,13,3,0,0,0.15159164717977763,0.0008890849768216117
178,直布罗陀,直布罗陀,196,直布罗陀,26,11,0,0,0.013883779104465492,6.97538032364115e-06
179,圣巴托洛缪岛,圣巴托洛缪岛,149,圣巴托洛缪岛,3,0,0,0,0.026108061968111107,2.9894487100654525e-05
180,马提尼克,马提尼克,116,马提尼克,66,9,1,1,1.1220900627897885,0.06328798803366831
181,法罗群岛,法罗群岛,53,法罗群岛,132,10,0,0,0.6757866154412179,0.019108692039151057
182,马耳他,马耳他,113,马耳他,129,9,0,0,0.6356257724797016,0.02285081089681814
183,马尔代夫,马尔代夫,112,马尔代夫,13,0,0,0,4.263072774911731,0.9783650324045342
184,根西,根西,69,根西,30,7,0,0,0.40007693778177467,0.006160076129954475
185,法属波利尼西亚,法属波利尼西亚,54,法属波利尼西亚,25,0,0,0,1.2676477383094853,0.08405644534004428
186,泽西岛,泽西岛,194,泽西岛,18,2,0,0,0.46804568234372024,0.01029321544508937
187,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,154,圣文森特和格林纳丁斯,1,0,0,0,0.529268597618696,0.013676869394688674
188,安提瓜和巴布达,安提瓜和巴布达,15,安提瓜和巴布达,3,0,0,0,0.5246293974916661,0.016659382357320156
189,马约特岛,马约特岛,117,马约特岛,35,5,0,0,0.5941586590987837,0.013146780122935929
190,美属维尔京群岛,美属维尔京群岛,121,美属维尔京群岛,17,0,0,0,0.660072348421674,0.010213949759593633
191,圣卢西亚,圣卢西亚,151,圣卢西亚,3,0,0,0,0.7709442288375159,0.028303511556656634
192,塞舌尔,塞舌尔,147,塞舌尔,7,0,0,0,0.4740355432504909,0.008996655303766232
193,荷兰,荷兰,77,荷兰,6412,852,356,80,16.128406649809563,4.0342437462577285
194,蒙塞拉特岛,蒙塞拉特岛,123,蒙塞拉特岛,2,1,0,0,0.3013145722660937,0.00427556984376005
195,百慕大,百慕大,27,百慕大,7,1,0,0,0.4560482455737721,0.0041720644285479815
196,马恩岛,马恩岛,111,马恩岛,23,0,0,0,0.9719365972677767,0.04656292839406764
197,科索沃,科索沃,95,科索沃,71,8,1,0,3.3702170125740487,0.4792918254558225
198,特克斯和凯科斯群岛,特克斯和凯科斯群岛,164,特克斯和凯科斯群岛,1,0,0,0,0.16907941261774248,0.0007785022682617098
199,圣基茨和尼维斯,圣基茨和尼维斯,150,圣基茨和尼维斯,2,2,0,0,0.5506790941308859,0.00952320592884506
