OBJECTID,name_cn,globe_中文名,gb_yq_20200416xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,中国,中国,212,中国,84149,27,4642,0,260.0420642247383,965.6285542020121
2,中非,中非,211,中非,11,0,0,0,39.123866083047595,51.868558185838914
3,智利,智利,210,智利,8273,356,94,2,206.21721206455481,76.94303951148804
4,直布罗陀,直布罗陀,209,直布罗陀,129,0,0,0,0.013883779737298728,6.9753811538143086e-06
5,乍得,乍得,208,乍得,27,4,0,0,50.18828397262692,107.57261660981025
6,泽西岛,泽西岛,207,泽西岛,217,0,6,2,0.4680456816075591,0.010293215375997679
7,赞比亚,赞比亚,206,赞比亚,48,3,2,0,44.99223003303979,63.45705186734672
8,越南,越南,205,越南,267,1,0,0,51.12959584202981,28.049825586585435
9,约旦,约旦,204,约旦,401,4,7,0,16.44573457072088,8.174769097572032
10,英国,英国,203,英国,98480,4603,12868,761,79.9903954045675,32.91943771178979
11,印度尼西亚,印度尼西亚,202,印度尼西亚,5136,297,469,10,332.8979396710687,150.2324304884161
12,印度,印度,201,印度,12380,941,414,37,131.09065847419114,259.7258814008479
13,意大利,意大利,200,意大利,165155,2667,21647,578,62.443600103632996,33.47874191656079
14,以色列,以色列,199,以色列,12200,332,126,9,8.297262355484367,2.635821759653274
15,伊朗,伊朗,198,伊朗,76389,1512,4777,94,68.40164742880606,155.2754567198577
16,伊拉克,伊拉克,197,伊拉克,1415,15,79,1,30.660664906794505,41.789924641345294
17,也门,也门,196,也门,1,0,0,0,33.50044179970079,35.87496522122228
18,亚美尼亚,亚美尼亚,195,亚美尼亚,1135,68,18,2,9.904000073855858,3.665524679494062
19,牙买加,牙买加,194,牙买加,105,32,5,1,4.827981222792327,0.8247678758169521
20,叙利亚,叙利亚,193,叙利亚,33,4,2,0,20.62861988935827,18.55530574102352
21,匈牙利,匈牙利,192,匈牙利,1652,73,142,8,17.817278628285067,10.967678988804597
22,新西兰,新西兰,191,新西兰,1084,6,9,0,58.304165366366014,29.631206387203225
23,新喀里多尼亚,新喀里多尼亚,190,新喀里多尼亚,18,0,0,0,0.31538469417421466,0.004353520399718735
