OBJECTID,name_cn,globe_中文名,gb_yq_20200426xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,中国,中国,212,中国,84341,3,4643,0,260.0420642247383,965.6285542020121
2,中非,中非,211,中非,19,0,0,0,39.123866083047595,51.868558185838914
3,智利,智利,210,智利,12858,552,181,7,206.21721206455481,76.94303951148804
4,直布罗陀,直布罗陀,209,直布罗陀,136,3,0,0,0.013883779737298728,6.9753811538143086e-06
5,乍得,乍得,208,乍得,46,6,0,0,50.18828397262692,107.57261660981025
6,泽西岛,泽西岛,207,泽西岛,278,2,19,0,0.4680456816075591,0.010293215375997679
7,赞比亚,赞比亚,206,赞比亚,84,0,3,0,44.99223003303979,63.45705186734672
8,越南,越南,205,越南,270,0,0,0,51.12959584202981,28.049825586585435
9,约旦,约旦,204,约旦,444,3,7,0,16.44573457072088,8.174769097572032
10,英国,英国,203,英国,148381,4913,20319,813,79.9903954045675,32.91943771178979
11,印度尼西亚,印度尼西亚,202,印度尼西亚,8607,396,720,31,332.8979396710687,150.2324304884161
12,印度,印度,201,印度,26496,1990,824,49,131.09065847419114,259.7258814008479
13,意大利,意大利,200,意大利,195351,2357,26384,415,62.443600103632996,33.47874191656079
14,以色列,以色列,199,以色列,15398,370,199,5,8.297262355484367,2.635821759653274
15,伊朗,伊朗,198,伊朗,89328,1134,5650,76,68.40164742880606,155.2754567198577
16,伊拉克,伊拉克,197,伊拉克,1763,55,86,0,30.660664906794505,41.789924641345294
17,也门,也门,196,也门,1,0,0,0,33.50044179970079,35.87496522122228
18,亚美尼亚,亚美尼亚,195,亚美尼亚,1746,150,28,1,9.904000073855858,3.665524679494062
19,牙买加,牙买加,194,牙买加,288,31,7,0,4.827981222792327,0.8247678758169521
20,叙利亚,叙利亚,193,叙利亚,42,0,3,0,20.62861988935827,18.55530574102352
21,匈牙利,匈牙利,192,匈牙利,2500,57,272,10,17.817278628285067,10.967678988804597
22,新西兰,新西兰,191,新西兰,1121,4,18,0,58.304165366366014,29.631206387203225
23,新喀里多尼亚,新喀里多尼亚,190,新喀里多尼亚,18,0,0,0,0.31538469417421466,0.004353520399718735
24,新加坡,新加坡,189,新加坡,12693,618,12,0,1.9553307336349741,0.25237370986662855
25,希腊,希腊,188,希腊,2506,16,130,0,58.47034243451079,12.92349564717751
26,西班牙,西班牙,187,西班牙,219764,0,22524,0,55.11884117590186,54.28034351151165
27,乌兹别克斯坦,乌兹别克斯坦,186,乌兹别克斯坦,1865,29,8,0,60.566623383728384,45.83407503762211
28,乌拉圭,乌拉圭,185,乌拉圭,563,6,12,0,16.94174796756671,17.708958502391425
29,乌克兰,乌克兰,184,乌克兰,8617,492,209,8,63.05817999968566,73.69212728191071
30,乌干达,乌干达,183,乌干达,75,0,0,0,19.66101289474454,18.979199764248666
31,文莱,文莱,182,文莱,138,0,1,0,4.61752042414142,0.4896262132202135
32,委内瑞拉,委内瑞拉,181,委内瑞拉,318,0,10,0,58.555563734225444,75.57584372702979
33,维尔京群岛,维尔京群岛,180,维尔京群岛,6,1,1,0,1.388531531582004,0.020042683177033064
34,危地马拉,危地马拉,179,危地马拉,430,46,13,2,15.355510089228881,9.316055587143682
35,土耳其,土耳其,178,土耳其,107773,2861,2706,106,67.6334797887219,82.29688605646889
36,突尼斯,突尼斯,177,突尼斯,939,17,38,0,22.45869603733724,15.988278012532687
37,特立尼达和多巴哥,特立尼达和多巴哥,176,特立尼达和多巴哥,115,0,8,0,3.6806295869510457,0.41371885206333986
38,特克斯和凯科斯群岛,特克斯和凯科斯群岛,175,特克斯和凯科斯群岛,11,0,1,0,0.16907941240067453,0.0007785022642430304
39,坦桑尼亚,坦桑尼亚,174,坦桑尼亚,300,0,10,0,42.0778900303477,78.86090528003739
40,泰国,泰国,173,泰国,2922,15,51,0,57.34601621381301,43.622431683623525
41,索马里,索马里,172,索马里,390,62,18,2,48.134093074293155,51.981417832342586
42,苏里南,苏里南,171,苏里南,10,0,1,0,14.846759095580548,11.428348254921477
43,苏丹,苏丹,170,苏丹,213,39,17,1,63.35097060783615,158.0466263581875
44,斯威士兰,斯威士兰,169,斯威士兰,56,16,1,0,4.598394421340182,1.359877619613463
45,斯洛文尼亚,斯洛文尼亚,168,斯洛文尼亚,1388,15,81,1,8.241584103351055,2.260139332641656
46,斯洛伐克,斯洛伐克,167,斯洛伐克,1373,13,17,0,12.817386388913626,6.015673484608492
47,斯里兰卡,斯里兰卡,166,斯里兰卡,460,40,7,0,10.823566818714717,5.6547578790002735
48,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,165,圣文森特和格林纳丁斯,14,0,0,0,0.5292685976111337,0.013676869382207524
49,圣皮埃尔和密克隆,圣皮埃尔和密克隆,164,圣皮埃尔和密克隆,1,0,0,0,0.6753316023788365,0.011671034933068479
50,圣马力诺,圣马力诺,163,圣马力诺,513,0,40,0,1.1315150601924537,0.053428535148338854
51,圣马丁,圣马丁,162,圣马丁,111,0,15,1,0.15159164744217332,0.0008890849820801385
52,圣卢西亚,圣卢西亚,161,圣卢西亚,15,0,0,0,0.7709442296969025,0.028303511668235432
53,圣基茨和尼维斯,圣基茨和尼维斯,160,圣基茨和尼维斯,15,0,0,0,0.7962820065435684,0.016710142022505477
54,圣多美和普林西比,圣多美和普林西比,159,圣多美和普林西比,8,0,0,0,0.6010461132765064,0.021451675002792155
55,圣巴托洛缪岛,圣巴托洛缪岛,158,圣巴托洛缪岛,6,0,0,0,0.026108062410553995,2.9894488641715255e-05
56,沙特阿拉伯,沙特阿拉伯,157,沙特阿拉伯,16299,1197,136,9,65.94437383515975,175.59795618430638
57,塞舌尔,塞舌尔,156,塞舌尔,11,0,0,0,0.474035543369871,0.008996655297809459
58,塞浦路斯,塞浦路斯,155,塞浦路斯,810,6,17,0,5.704546382021097,0.9150667581823533
59,塞内加尔,塞内加尔,154,塞内加尔,614,69,7,0,24.687196205215947,15.868518139954286
60,塞拉利昂,塞拉利昂,153,塞拉利昂,86,4,3,0,12.60435773370677,5.919323523956352
61,塞尔维亚,塞尔维亚,152,塞尔维亚,7779,296,151,7,16.158105261963865,9.776125219837244
62,萨尔瓦多,萨尔瓦多,151,萨尔瓦多,274,13,8,0,5.903552538931276,1.8024637233042697
63,瑞士,瑞士,150,瑞士,28978,383,1336,28,11.567842828022886,5.104879920475372
