OBJECTID,globe_中文名,name_cn,gb_yq_20200310xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
48,拉脱维亚,拉脱维亚,54,拉脱维亚,6,3,0,0,17.674475146876787,8.498445404999151
49,黎巴嫩,黎巴嫩,55,黎巴嫩,41,9,0,0,4.3968577364534935,0.9857291017588082
50,立陶宛,立陶宛,56,立陶宛,1,0,0,0,13.70673626173672,9.209607774088758
51,列支敦士登,列支敦士登,57,列支敦士登,1,0,0,0,0.5537338509349466,0.014136864978603553
52,卢森堡,卢森堡,58,卢森堡,5,3,0,0,2.225166435247802,0.33199722996221875
53,罗马尼亚,罗马尼亚,59,罗马尼亚,15,0,0,0,26.454777954956725,26.917526584737633
54,马来西亚,马来西亚,62,马来西亚,117,24,0,0,49.83001741353569,26.721544235033527
55,北马其顿,北马其顿,20,北马其顿,7,4,0,0,7.2354519205800685,3.017952795752632
56,美国,美国,64,美国,472,259,19,8,527.3581157276379,1112.9050036308156
57,蒙古,蒙古,65,蒙古,1,1,0,0,79.92807842067936,185.73206105499986
58,孟加拉国,孟加拉国,66,孟加拉国,3,0,0,0,28.416094170389727,11.668103308515434
59,秘鲁,秘鲁,24,秘鲁,9,3,0,0,63.8239657232155,107.39829219089364
60,摩尔多瓦,摩尔多瓦,67,摩尔多瓦,1,0,0,0,9.976920803980223,3.8970990094261504
61,摩洛哥,摩洛哥,68,摩洛哥,2,0,0,0,35.673396061731864,39.0925831357494
62,摩纳哥,摩纳哥,69,摩纳哥,1,0,0,0,0.8523161152170328,0.027462250009287616
63,墨西哥,墨西哥,70,墨西哥,7,0,0,0,131.3586095527125,173.73554611987979
64,南非,南非,71,南非,7,4,0,0,67.18513901699947,116.54854257558914
65,尼泊尔,尼泊尔,72,尼泊尔,1,0,0,0,20.23630907856112,13.060309627616824
66,尼日利亚,尼日利亚,73,尼日利亚,2,0,0,0,41.78217691309874,76.66049680286469
67,挪威,挪威,74,挪威,192,23,0,0,267.8994298156042,81.57468541459626
68,葡萄牙,葡萄牙,75,葡萄牙,30,0,0,0,22.388757655282383,9.403946300113345
69,日本,日本,77,日本,514,26,9,2,104.78979920248702,38.62456043847649
70,瑞典,瑞典,78,瑞典,248,45,0,0,64.62631871977895,77.22779649392618
71,瑞士,瑞士,79,瑞士,332,0,2,0,11.567842828022984,5.104879920475219
72,塞尔维亚,塞尔维亚,80,塞尔维亚,1,0,0,0,16.158105261964824,9.776125219837315
73,塞内加尔,塞内加尔,81,塞内加尔,4,0,0,0,24.687196205215827,15.868518139954155
74,塞浦路斯,塞浦路斯,82,塞浦路斯,2,2,0,0,5.7045463820209115,0.9150667581822769
75,沙特阿拉伯,沙特阿拉伯,83,沙特阿拉伯,15,0,0,0,65.94437383515957,175.59795618430664
76,圣马力诺,圣马力诺,86,圣马力诺,49,12,2,1,1.1315150601924215,0.05342853514833507
77,斯里兰卡,斯里兰卡,87,斯里兰卡,1,0,0,0,10.823566818714909,5.654757879000185
78,斯洛伐克,斯洛伐克,88,斯洛伐克,7,2,0,0,12.817386388913786,6.015673484608724
79,斯洛文尼亚,斯洛文尼亚,89,斯洛文尼亚,23,7,0,0,8.241584103350847,2.260139332641655
80,泰国,泰国,90,泰国,53,3,1,0,57.346016213812554,43.62243168362355
81,突尼斯,突尼斯,91,突尼斯,2,0,0,0,22.458696037337344,15.988278012532524
82,文莱,文莱,92,文莱,1,1,0,0,4.61752042414165,0.4896262132202988
83,乌克兰,乌克兰,93,乌克兰,1,0,0,0,63.05817999968692,73.69212728191064
84,西班牙,西班牙,94,西班牙,1024,435,28,18,55.118841175901764,54.280343511511816
85,希腊,希腊,95,希腊,73,0,0,0,58.47034243451138,12.923495647177484
86,新加坡,新加坡,96,新加坡,160,10,0,0,1.9553307336349242,0.2523737098666097
87,新西兰,新西兰,97,新西兰,5,0,0,0,58.304165366366284,29.63120638720386
88,匈牙利,匈牙利,98,匈牙利,9,0,0,0,17.81727862828512,10.96767898880457
89,亚美尼亚,亚美尼亚,99,亚美尼亚,1,0,0,0,9.904000073855808,3.665524679494105
90,伊拉克,伊拉克,100,伊拉克,61,1,6,0,30.660664906794203,41.78992464134522
91,伊朗,伊朗,101,伊朗,7161,595,237,43,68.40164742880594,155.27545671985794
92,以色列,以色列,102,以色列,39,0,0,0,8.297262355484154,2.635821759653052
93,意大利,意大利,103,意大利,9172,1797,463,97,62.44360010363238,33.478741916560494
94,印度,印度,104,印度,44,1,0,0,131.09065847419012,259.72588140084724
95,印度尼西亚,印度尼西亚,105,印度尼西亚,19,13,0,0,332.89793967106874,150.2324304884168
96,英国,英国,106,英国,323,46,3,1,80.6012340838105,32.931884776853764
97,约旦,约旦,107,约旦,1,0,0,0,16.44573457072095,8.174769097572026
98,越南,越南,108,越南,31,1,0,0,51.129595842029055,28.049825586585218
99,智利,智利,110,智利,13,3,0,0,206.21721206455453,76.94303951148807
100,中国,中国,111,中国,80955,31,3162,22,260.04206422474147,965.6285542020123
101,其他,其他,76,其他,696,0,7,0,0.47041055884463034,0.013365553414913307
102,被占巴勒斯坦领土,被占巴勒斯坦领土,21,被占巴勒斯坦领土,26,7,0,0,3.0997752598773176,0.26056252278409275
103,波黑,波黑,26,波黑,2,0,0,0,8.895300903470677,3.9014952814945154
104,圣马丁,圣马丁,85,圣马丁,2,0,0,0,0.15159164717977763,0.0008890849768216117
105,直布罗陀,直布罗陀,109,直布罗陀,1,0,0,0,0.013883779104465492,6.97538032364115e-06
106,圣巴托洛缪岛,圣巴托洛缪岛,84,圣巴托洛缪岛,1,0,0,0,0.026108061968111107,2.9894487100654525e-05
107,马提尼克,马提尼克,63,马提尼克,2,0,0,0,1.1220900627897885,0.06328798803366831
108,法罗群岛,法罗群岛,36,法罗群岛,2,0,0,0,0.6757866154412179,0.019108692039151057
109,马耳他,马耳他,61,马耳他,4,1,0,0,0.6356257724797016,0.02285081089681814
110,马尔代夫,马尔代夫,60,马尔代夫,4,0,0,0,4.263072774911731,0.9783650324045342
111,根西,根西,44,根西,1,1,0,0,0.40007693778177467,0.006160076129954475
