OBJECTID,name_cn,globe_中文名,gb_yq_20201008xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
23,新喀里多尼亚,新喀里多尼亚,194,新喀里多尼亚,27,0,0,0,0.31538469417421466,0.004353520399718735
24,新加坡,新加坡,193,新加坡,57840,10,27,0,1.9553307336349741,0.25237370986662855
25,希腊,希腊,192,希腊,20947,406,424,4,58.47034243451079,12.92349564717751
26,西班牙,西班牙,191,西班牙,835901,10491,32562,76,55.11884117590186,54.28034351151165
27,乌兹别克斯坦,乌兹别克斯坦,190,乌兹别克斯坦,59905,326,494,3,60.566623383728384,45.83407503762211
28,乌拉圭,乌拉圭,189,乌拉圭,2177,22,49,1,16.94174796756671,17.708958502391425
29,乌克兰,乌克兰,188,乌克兰,244734,5397,4690,93,63.05817999968566,73.69212728191071
30,乌干达,乌干达,187,乌干达,9260,178,85,1,19.66101289474454,18.979199764248666
31,文莱,文莱,186,文莱,146,0,3,0,4.61752042414142,0.4896262132202135
32,委内瑞拉,委内瑞拉,185,委内瑞拉,79796,679,665,7,58.555563734225444,75.57584372702979
33,维尔京群岛,维尔京群岛,184,维尔京群岛,71,0,1,0,1.388531531582004,0.020042683177033064
34,危地马拉,危地马拉,183,危地马拉,95704,834,3335,25,15.355510089228881,9.316055587143682
35,土耳其,土耳其,182,土耳其,329138,1581,8609,56,67.6334797887219,82.29688605646889
36,突尼斯,突尼斯,181,突尼斯,25765,2312,364,43,22.45869603733724,15.988278012532687
37,特立尼达和多巴哥,特立尼达和多巴哥,180,特立尼达和多巴哥,4876,58,84,1,3.6806295869510457,0.41371885206333986
38,特克斯和凯科斯群岛,特克斯和凯科斯群岛,179,特克斯和凯科斯群岛,695,0,6,0,0.16907941240067453,0.0007785022642430304
39,坦桑尼亚,坦桑尼亚,178,坦桑尼亚,509,0,21,0,42.0778900303477,78.86090528003739
40,泰国,泰国,177,泰国,3622,7,59,0,57.34601621381301,43.622431683623525
41,塔吉克斯坦,塔吉克斯坦,176,塔吉克斯坦,10055,41,78,0,28.046557374770885,14.287187520531072
42,索马里,索马里,175,索马里,3745,0,99,0,48.134093074293155,51.981417832342586
43,所罗门群岛,所罗门群岛,174,所罗门群岛,1,0,0,0,21.645114509328373,1.697236207939546
44,苏里南,苏里南,173,苏里南,4965,11,106,0,14.846759095580548,11.428348254921477
45,苏丹,苏丹,172,苏丹,13668,0,836,0,63.35097060783615,158.0466263581875
46,斯威士兰,斯威士兰,171,斯威士兰,5617,19,113,1,4.598394421340182,1.359877619613463
47,斯洛文尼亚,斯洛文尼亚,170,斯洛文尼亚,7124,356,141,0,8.241584103351055,2.260139332641656
48,斯洛伐克,斯洛伐克,169,斯洛伐克,14689,877,55,0,12.817386388913626,6.015673484608492
49,斯里兰卡,斯里兰卡,168,斯里兰卡,4459,207,13,0,10.823566818714717,5.6547578790002735
50,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,167,圣文森特和格林纳丁斯,64,0,0,0,0.5292685976111337,0.013676869382207524
51,圣皮埃尔和密克隆,圣皮埃尔和密克隆,166,圣皮埃尔和密克隆,16,0,0,0,0.6753316023788365,0.011671034933068479
52,圣马力诺,圣马力诺,165,圣马力诺,752,1,42,0,1.1315150601924537,0.053428535148338854
53,圣马丁,圣马丁,164,圣马丁,1101,3,30,0,0.15159164744217332,0.0008890849820801385
54,圣卢西亚,圣卢西亚,163,圣卢西亚,28,1,0,0,0.7709442296969025,0.028303511668235432
55,圣基茨和尼维斯,圣基茨和尼维斯,162,圣基茨和尼维斯,19,0,0,0,0.7962820065435684,0.016710142022505477
56,圣多美和普林西比,圣多美和普林西比,161,圣多美和普林西比,914,0,15,0,0.6010461132765064,0.021451675002792155
57,圣巴托洛缪岛,圣巴托洛缪岛,160,圣巴托洛缪岛,62,0,0,0,0.026108062410553995,2.9894488641715255e-05
58,沙特阿拉伯,沙特阿拉伯,159,沙特阿拉伯,337711,468,4947,24,65.94437383515975,175.59795618430638
59,塞舌尔,塞舌尔,158,塞舌尔,147,1,0,0,0.474035543369871,0.008996655297809459
60,塞浦路斯,塞浦路斯,157,塞浦路斯,1897,21,24,1,5.704546382021097,0.9150667581823533
61,塞内加尔,塞内加尔,156,塞内加尔,15141,0,312,0,24.687196205215947,15.868518139954286
62,塞拉利昂,塞拉利昂,155,塞拉利昂,2287,10,72,0,12.60435773370677,5.919323523956352
63,塞尔维亚,塞尔维亚,154,塞尔维亚,34193,121,758,1,16.158105261963865,9.776125219837244
64,萨尔瓦多,萨尔瓦多,153,萨尔瓦多,29737,103,873,4,5.903552538931276,1.8024637233042697
65,瑞士,瑞士,152,瑞士,57576,1074,1788,2,11.567842828022886,5.104879920475372
66,瑞典,瑞典,151,瑞典,96677,0,5892,0,64.62631871977871,77.22779649392695
67,日本,日本,150,日本,87020,477,1613,8,104.78979920248611,38.6245604384768
68,其他,其他,149,其他,712,0,13,0,0.4374878335246604,0.011018707466873966
69,葡萄牙,葡萄牙,148,葡萄牙,81256,944,2040,8,22.388757655282816,9.403946300113338
70,挪威,挪威,147,挪威,14784,180,275,0,267.8994298156009,81.5746854145941
71,尼日利亚,尼日利亚,146,尼日利亚,59738,155,1113,0,41.78217691309813,76.66049680286514
72,尼日尔,尼日尔,145,尼日尔,1200,0,69,0,48.70492264514408,99.73909344344415
73,尼加拉瓜,尼加拉瓜,143,尼加拉瓜,4225,0,153,0,15.02529499901808,10.713922607552801
74,尼泊尔,尼泊尔,144,尼泊尔,94253,3439,578,15,20.23630907856142,13.060309627617007
75,南苏丹,南苏丹,142,南苏丹,2749,1,53,3,40.022963518148636,51.96847326829974
76,南非,南非,141,南非,683242,0,17103,0,67.18513901699886,116.54854257558902
77,纳米比亚,纳米比亚,140,纳米比亚,11714,41,126,1,48.785478436018494,73.37887132917362
78,墨西哥,墨西哥,139,墨西哥,769558,4476,79714,446,131.358609552713,173.73554611987944
79,莫桑比克,莫桑比克,138,莫桑比克,9494,298,68,2,61.29778137555783,63.82014500330906
80,摩纳哥,摩纳哥,137,摩纳哥,227,3,1,0,0.8523161152170411,0.02746225000931171
81,摩洛哥,摩洛哥,136,摩洛哥,140024,2776,2439,29,35.6733960617318,39.09258313574913
82,摩尔多瓦,摩尔多瓦,135,摩尔多瓦,58794,1062,1406,17,9.976920803980313,3.8970990094260927
83,缅甸,缅甸,134,缅甸,21433,1400,510,39,68.15891166902856,58.76459847928221
84,秘鲁,秘鲁,34,秘鲁,832929,2930,32914,80,63.82396572321608,107.39829219089371
85,孟加拉国,孟加拉国,133,孟加拉国,373151,1520,5440,35,28.41609417039054,11.66810330851551
86,蒙塞拉特岛,蒙塞拉特岛,132,蒙塞拉特岛,13,0,1,0,0.3013145727525658,0.004275569856415917
87,蒙古,蒙古,131,蒙古,315,0,0,0,79.9280784206789,185.73206105499946
88,美属维尔京群岛,美属维尔京群岛,130,美属维尔京群岛,1321,-1,20,0,0.6600723480560536,0.010213949793748518
89,美国,美国,129,美国,7419230,38904,209450,663,527.3581157276383,1112.9050036308156
90,毛里塔尼亚,毛里塔尼亚,128,毛里塔尼亚,7523,0,161,0,51.12697975701862,92.621674883159
91,毛里求斯,毛里求斯,127,毛里求斯,395,0,10,0,1.3969938726654658,0.11273432997091014
92,马约特岛,马约特岛,126,马约特岛,3892,0,42,0,0.5941586579074284,0.01314678003616037
93,马提尼克,马提尼克,125,马提尼克,1851,308,22,1,1.122090061715181,0.06328798788871343
94,马里亚纳群岛,马里亚纳群岛,124,马里亚纳群岛,75,0,2,0,5.052993281206864,0.09621417961534802
95,马里,马里,123,马里,3210,15,131,0,59.941406505727656,105.49231858205916
96,马来西亚,马来西亚,122,马来西亚,13993,489,141,0,49.83001741353516,26.72154423503361
97,马拉维,马拉维,121,马拉维,5803,7,180,0,22.71761665511548,7.855054864778357
98,马耳他,马耳他,120,马耳他,3442,68,41,1,0.6356257713717046,0.022850810803181534
99,马尔维纳斯群岛（福克兰）,马尔维纳斯群岛（福克兰）,119,马尔维纳斯群岛（福克兰）,13,0,0,0,13.841898776692645,1.4132403670486962
100,马尔代夫,马尔代夫,118,马尔代夫,10656,35,34,0,4.263072774894659,0.9783650323967109
101,马恩岛,马恩岛,117,马恩岛,345,1,24,0,0.9719365971267176,0.04656292840224973
102,马达加斯加,马达加斯加,116,马达加斯加,16633,63,235,2,40.4199381047602,49.633709719626076
103,罗马尼亚,罗马尼亚,115,罗马尼亚,142570,2958,5203,82,26.4547779549565,26.91752658473789
104,卢旺达,卢旺达,114,卢旺达,4883,10,29,0,6.096449092656217,2.102544825122178
105,卢森堡,卢森堡,113,卢森堡,9119,140,128,0,2.225166435247727,0.3319972299621789
106,留尼汪,留尼汪,112,留尼汪,4385,57,16,0,1.7500307292354147,0.17390152491151134
107,列支敦士登,列支敦士登,111,列支敦士登,130,0,1,0,0.5537338509349256,0.014136864978593625
108,利比亚,利比亚,109,利比亚,39513,1045,608,6,56.750229560444666,148.12031283507056
109,利比里亚,利比里亚,108,利比里亚,1354,0,82,0,13.951479545146029,7.857906360218172
110,立陶宛,立陶宛,110,立陶宛,5483,117,101,2,13.706736261736541,9.209607774088644
111,黎巴嫩,黎巴嫩,107,黎巴嫩,48377,1459,433,9,4.396857736453323,0.9857291017588291
112,老挝,老挝,105,老挝,23,0,0,0,32.11879367718486,18.94525851603384
113,莱索托,莱索托,106,莱索托,1683,44,39,1,6.67038493777629,2.8526298598582738
114,拉脱维亚,拉脱维亚,104,拉脱维亚,2261,67,40,1,17.67447514687702,8.498445404999536
115,库拉索,库拉索,103,库拉索,476,14,1,0,1.0267602865034027,0.018749631827510688
116,肯尼亚,肯尼亚,102,肯尼亚,39907,321,748,5,32.64453207718544,46.05800391098527
117,克罗地亚,克罗地亚,101,克罗地亚,18447,363,309,5,27.832937848644814,6.697720489730958
118,科威特,科威特,99,科威特,108743,475,639,7,7.773666661161188,1.8230353152445027
119,科特迪瓦,科特迪瓦,97,科特迪瓦,19903,18,120,0,27.20026967613636,26.516860934352863
120,科索沃,科索沃,100,科索沃,15895,49,628,3,3.370217012442882,0.47929182541302084
121,科摩罗,科摩罗,98,科摩罗,487,0,7,0,1.8299779646627727,0.09852835497401155
122,开曼群岛,开曼群岛,96,开曼群岛,213,0,1,0,0.7550701551740369,0.01847884226396678
123,卡塔尔,卡塔尔,94,卡塔尔,127181,238,218,2,4.7873525990947545,1.1415420848891062
124,喀麦隆,喀麦隆,95,喀麦隆,21160,236,420,0,38.623949252490895,38.73945937697293
125,津巴布韦,津巴布韦,93,津巴布韦,7919,4,229,0,24.014565161190898,33.489217774594756
126,捷克,捷克,92,捷克,95360,5338,829,35,15.818643910981212,9.585600844794685
127,柬埔寨,柬埔寨,91,柬埔寨,281,1,0,0,18.634025283468926,15.451451733370181
128,加蓬,加蓬,88,加蓬,8815,7,54,0,27.040589254451948,20.54008092503478
129,加纳,加纳,87,加纳,46829,0,303,0,20.85129287889849,20.099997197909374
130,加拿大,加拿大,86,加拿大,171323,2363,9530,26,1539.4681504668765,1671.6081244929155
131,几内亚比绍,几内亚比绍,90,几内亚比绍,2362,0,39,0,12.294015676967598,2.4913868196676736
132,几内亚,几内亚,89,几内亚,10863,0,68,0,26.23962135605947,21.418330695591425
133,吉尔吉斯斯坦,吉尔吉斯斯坦,85,吉尔吉斯斯坦,48342,245,1073,4,30.688005248496754,19.77180808260928
134,吉布提,吉布提,84,吉布提,5423,0,61,0,7.321132164427829,1.9696939954664814
135,洪都拉斯,洪都拉斯,83,洪都拉斯,80662,642,2447,14,15.959010772843447,9.467039963324622
136,黑山,黑山,82,黑山,12917,0,190,0,5.520460186577659,1.36856711638278
137,荷兰加勒比区,荷兰加勒比区,81,荷兰加勒比区,145,4,2,0,0.8821020672411013,0.027140060892090413
138,荷兰,荷兰,80,荷兰,149817,4979,6509,36,16.128406649810675,4.0342437462578475
139,韩国,韩国,79,韩国,24422,69,427,2,17.982893369831103,9.888493694113754
140,海地,海地,78,海地,8838,19,229,0,10.742145566003915,2.2668577654257502
141,哈萨克斯坦,哈萨克斯坦,77,哈萨克斯坦,142239,0,2106,0,134.03289397384617,323.8480050133398
142,圭亚那,圭亚那,76,圭亚那,3188,0,92,2,23.471985101082605,16.92244281438423
143,关岛,关岛,75,关岛,2868,50,57,2,0.9921547949024614,0.057939969908513876
144,瓜德罗普,瓜德罗普,74,瓜德罗普,6319,416,77,2,0.8915983816403303,0.04435794730802751
145,古巴,古巴,73,古巴,5898,15,123,0,31.393641806629066,9.419455764334094
146,根西,根西,72,根西,257,0,13,0,0.40007693739604955,0.0061600761127851246
147,格鲁吉亚,格鲁吉亚,71,格鲁吉亚,10225,472,66,4,15.206746873535936,7.63298337556257
148,格陵兰,格陵兰,70,格陵兰,14,0,0,0,524.1608440928707,671.6911971742425
149,格林纳达,格林纳达,69,格林纳达,24,0,0,0,0.5389204410904062,0.011831310053286394
150,哥斯达黎加,哥斯达黎加,68,哥斯达黎加,82142,1013,1004,17,12.558748432941519,4.506711944937721
151,哥伦比亚,哥伦比亚,67,哥伦比亚,869808,7650,27017,173,61.59567021749119,92.59563807971996
152,刚果（金）,刚果（金）,65,刚果（金）,10803,15,276,2,76.61868841342815,190.07061972435386
153,刚果（布）,刚果（布）,64,刚果（布）,5089,0,89,0,33.95356808269181,26.898727715137557
154,冈比亚,冈比亚,66,冈比亚,3613,0,117,0,6.839600022088074,0.9524190650589026
155,佛得角,佛得角,63,佛得角,6624,106,71,2,5.280729626712725,0.10443916008452264
156,芬兰,芬兰,62,芬兰,11049,120,346,0,54.274344331958034,62.152772808088876
157,斐济,斐济,61,斐济,32,0,2,0,10.038326159203,1.3592394278714153
158,菲律宾,菲律宾,60,菲律宾,329637,2804,5925,60,104.06761462124415,23.039133293056114
159,梵蒂冈,梵蒂冈,59,梵蒂冈,12,0,0,0,0.7842750336301076,0.014991910040516409
160,法属圭亚那,法属圭亚那,58,法属圭亚那,10070,0,69,0,12.489485824908654,7.400661348997357
161,法属波利尼西亚,法属波利尼西亚,57,法属波利尼西亚,2449,130,10,1,1.2676477383096398,0.08405644534008595
162,法罗群岛,法罗群岛,56,法罗群岛,476,1,0,0,0.675786615585047,0.019108692037393057
163,法国,法国,55,法国,626502,17965,32211,77,65.84948177344343,66.25266750373711
164,厄立特里亚,厄立特里亚,54,厄立特里亚,398,0,0,0,22.071733292904064,10.373414452655513
165,厄瓜多尔,厄瓜多尔,53,厄瓜多尔,143531,1475,11743,41,31.184868452122515,20.28397958869074
166,俄罗斯,俄罗斯,52,俄罗斯,1260112,11493,22056,191,1086.6226050090922,2913.420135690986
167,多米尼克,多米尼克,51,多米尼克,31,0,0,0,0.9165300698187111,0.03803228906603311
168,多米尼加,多米尼加,50,多米尼加,116148,777,2159,10,11.055731619200412,4.114215997556198
169,多哥,多哥,49,多哥,1898,17,49,0,12.905585097384344,4.596587935937332
170,东帝汶,东帝汶,48,东帝汶,28,0,0,0,6.727455188594297,1.2596039661907503
171,德国,德国,47,德国,310144,4058,9578,16,43.89945938952396,46.49600069178088
172,丹麦,丹麦,46,丹麦,30710,331,663,0,26.661887386371106,6.245518762663035
173,赤道几内亚,赤道几内亚,45,赤道几内亚,5052,0,83,0,8.11719784960081,2.4481406002445394
174,布隆迪,布隆迪,44,布隆迪,515,0,1,0,7.145071048083432,2.3691738454097306
175,布基纳法索,布基纳法索,43,布基纳法索,2197,30,59,0,24.998218258751542,22.927496730226487
176,不丹,不丹,42,不丹,304,4,0,0,8.209429426613127,3.2656044847750634
177,博茨瓦纳,博茨瓦纳,40,博茨瓦纳,3172,0,16,0,32.13204210091784,50.272960671372445
178,伯利兹,伯利兹,41,伯利兹,2243,39,34,4,7.306004157341348,2.064137182040487
179,玻利维亚,玻利维亚,39,玻利维亚,137468,361,8156,27,49.64870151710163,90.2341013343591
180,波兰,波兰,38,波兰,107319,3003,2792,75,29.423172375593182,41.04475511016553
181,波黑,波黑,37,波黑,29071,364,901,5,8.8953009035545,3.9014952797185294
182,波多黎各,波多黎各,36,波多黎各,51768,31,705,9,4.370298525952428,0.7359221104986404
183,冰岛,冰岛,35,冰岛,3172,91,10,0,44.847522370830426,19.53086442103322
184,比利时,比利时,33,比利时,137774,0,10108,0,9.590603160642507,3.8561271050730115
185,被占巴勒斯坦领土,被占巴勒斯坦领土,30,被占巴勒斯坦领土,53939,510,418,6,2.9335410719694686,0.1699002241734613
186,贝宁,贝宁,31,贝宁,2411,0,41,0,17.00758618326484,10.20156507434241
187,北马其顿,北马其顿,29,北马其顿,19413,317,772,4,7.235451920579935,3.017952795752489
188,保加利亚,保加利亚,32,保加利亚,22743,437,873,11,18.486250579840956,12.036351750300494
189,百慕大,百慕大,28,百慕大,181,0,9,0,0.4560482459679698,0.004172064449177299
190,白俄罗斯,白俄罗斯,27,白俄罗斯,81505,415,874,6,26.620256515886478,29.226190052126366
191,巴西,巴西,26,巴西,4969141,41906,147494,819,203.68408592836423,713.67770021554
192,巴拿马,巴拿马,25,巴拿马,116602,683,2440,10,21.354909305120195,6.231212989740694
193,巴林,巴林,24,巴林,73932,456,262,0,0.7772869774828717,0.01787832000827334
194,巴拉圭,巴拉圭,23,巴拉圭,45647,932,966,19,29.50734853486281,35.3635606368516
195,巴基斯坦,巴基斯坦,22,巴基斯坦,316934,1207,6544,21,71.22729220349365,74.32325893852594
196,巴哈马,巴哈马,21,巴哈马,4632,73,102,2,23.878201820393326,1.1782859882294254
197,巴布亚新几内亚,巴布亚新几内亚,20,巴布亚新几内亚,541,0,7,0,77.82782546054341,37.670346614224755
198,巴巴多斯,巴巴多斯,19,巴巴多斯,203,3,7,0,0.6844309242776034,0.0194996224914391
199,澳大利亚,澳大利亚,18,澳大利亚,27182,8,897,2,218.54706975542643,697.4668706949104
200,奥地利,奥地利,17,奥地利,51382,947,844,4,19.78545543354242,9.894883715319137
201,安提瓜和巴布达,安提瓜和巴布达,16,安提瓜和巴布达,108,1,3,0,0.524629396264016,0.016659382313546273
202,安圭拉,安圭拉,15,安圭拉,3,0,0,0,0.3092802450450131,0.004158549292078383
203,安哥拉,安哥拉,14,安哥拉,5863,333,206,14,57.32636066901132,104.60375782398704
204,安道尔,安道尔,13,安道尔,2568,198,53,0,1.1483655816419986,0.04818601505948762
205,爱沙尼亚,爱沙尼亚,12,爱沙尼亚,3715,56,67,0,19.427155810421876,6.5710562202544525
206,爱尔兰,爱尔兰,11,爱尔兰,39584,609,1816,5,25.606289859936528,9.679745150827545
207,埃塞俄比亚,埃塞俄比亚,10,埃塞俄比亚,80895,892,1255,17,43.97351072336226,93.69755942008163
208,埃及,埃及,9,埃及,104035,133,6010,9,46.51183683093945,88.79406872385928
209,阿塞拜疆,阿塞拜疆,8,阿塞拜疆,41113,182,602,2,20.694081153422847,8.87799175042217
210,阿曼,阿曼,7,阿曼,103465,817,1000,10,30.605365290886958,26.863630254244924
211,阿鲁巴,阿鲁巴,6,阿鲁巴,4108,14,31,0,0.5011279974656415,0.005806866656274296
212,阿联酋,阿联酋,5,阿联酋,101840,1046,436,1,15.781914584221777,7.6239507706347815
213,阿根廷,阿根廷,4,阿根廷,824468,14740,21827,359,124.43384391102607,278.07097318538507
214,阿富汗,阿富汗,3,阿富汗,39616,130,1470,3,46.10315447724982,61.25874997452178
215,阿尔及利亚,阿尔及利亚,2,阿尔及利亚,52520,121,1779,6,68.11289203523242,213.68248179012664
216,阿尔巴尼亚,阿尔巴尼亚,1,阿尔巴尼亚,14730,162,407,4,7.9738397279708435,2.9615437393915207
